stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,stop_x_EPSG3826,stop_y_EPSG3826,stop_code,stop_desc,stop_url,stop_timezone,wheelchair_boarding,platform_code
TPE20952,東吳大學城中校區,25.0390539,121.5091008,TPE20952,0,,301372.814,2770199.857,,,,,,
TPE20953,一女中(貴陽),25.0385833202908,121.514486272409,TPE20953,0,,301916.463,2770149.788,,,,,,
TPE20954,一女中(公園),25.03800782,121.5149627,TPE20954,0,,301964.783,2770086.225,,,,,,
TPE20955,市立大學附小,25.0364625980204,121.514976309391,TPE20955,0,,301966.807,2769915.074,,,,,,
TPE20956,南門,25.033381,121.51568,TPE20956,0,,302039.119,2769574.01,,,,,,
TPE20958,聯合醫院婦幼院區一,25.0299878580087,121.518037534882,TPE20958,0,,302278.468,2769199.076,,,,,,
TPE20959,南昌家具街,25.0273649962157,121.520315080867,TPE20959,0,,302509.43,2768909.436,,,,,,
TPE20960,捷運古亭站(和平),25.02678744,121.5246159,TPE20960,0,,302943.718,2768847.137,,,,,,
TPE20961,師大,25.0265354883766,121.52777157516,TPE20961,0,,303262.3,2768820.467,,,,,,
TPE20962,師大綜合大樓,25.026362,121.529958,TPE20962,0,,303483.032,2768802.112,,,,,,
TPE20963,溫州街口,25.0260973914545,121.533012542409,TPE20963,0,,303791.415,2768774.012,,,,,,
TPE20964,大安森林公園,25.0257355123764,121.536235879941,TPE20964,0,,304116.878,2768735.213,,,,,,
TPE20965,龍門國中(和平),25.0254072414078,121.538492198683,TPE20965,0,,304344.734,2768699.755,,,,,,
TPE20966,復興南路口,25.0249140592421,121.542239793699,TPE20966,0,,304723.168,2768646.636,,,,,,
TPE20967,國立臺北教育大學,25.0246033941802,121.545343325676,TPE20967,0,,305036.523,2768613.483,,,,,,
TPE20968,臥龍街,25.024522,121.547571,TPE20968,0,,305261.383,2768605.374,,,,,,
TPE20969,全安里,25.02553767,121.5501916,TPE20969,0,,305525.405,2768718.947,,,,,,
TPE20970,立人國際國中小學,25.02874334,121.5505851,TPE20970,0,,305563.674,2769074.186,,,,,,
TPE20971,文昌街口,25.031516,121.552557,TPE20971,0,,305761.424,2769382.112,,,,,,
TPE20972,捷運信義安和站(安和),25.034479,121.552601,TPE20972,0,,305764.525,2769710.329,,,,,,
TPE20973,仁愛國中,25.03661955,121.5521758,TPE20973,0,,305720.649,2769947.253,,,,,,
TPE20974,敦化安和路口,25.03964863,121.5497082,TPE20974,0,,305470.273,2770281.758,,,,,,
TPE20975,捷運忠孝敦化站,25.041391012662,121.55037495586,TPE20975,0,,305536.771,2770475.028,,,,,,
TPE20976,阿波羅大廈,25.041262,121.553619,TPE20976,0,,305864.184,2770462.073,,,,,,
