route_id,agency_id,route_short_name,route_long_name,route_type,route_desc,route_color,route_text_color
TXG861_0,TXG_23,86E,86E,3,,,
TXG862_0,TXG_23,86W,86W,3,,,
TXG865_0,TXG_6,865,865,3,,,
TXG865_1,TXG_6,865,865,3,,,
TXG8651_0,TXG_6,865臨,865臨,3,,,
TXG8651_1,TXG_6,865臨,865臨,3,,,
TXG8652_0,TXG_6,865區,865區,3,,,
TXG8652_1,TXG_6,865區,865區,3,,,
TXG866_0,TXG_6,866,866,3,,,
TXG866_1,TXG_6,866,866,3,,,
TXG8663_0,TXG_6,866區3,866區3,3,,,
TXG8663_1,TXG_6,866區3,866區3,3,,,
TXG88_0,TXG_19,88,88,3,,,
TXG88_1,TXG_19,88,88,3,,,
TXG888_0,TXG_U-15-3,888,888,3,,,
