time_s,time,person_id,mode,mode_original,x,y,leg_index,status,vehicleRefId,pt_transitLineId,pt_transitRouteId,pt_transportMode
23679,6:34:39,metro_up_01,subway,pt,302545.5468846658,2770915.0103861946,1,in_leg,,Blue,403_1460_UP,subway
23679,6:34:39,metro_up_01,subway,pt,303315.2391675336,2770714.266836517,1,in_leg,,Blue,403_1460_UP,subway
23680,6:34:40,metro_up_01,subway,pt,300981.3267237499,2770246.5528038577,1,in_leg,,Blue,403_1460_UP,subway
23684,6:34:44,metro_up_01,subway,pt,297637.2013558039,2769122.7139679254,1,in_leg,,Blue,403_1460_UP,subway
23684,6:34:44,metro_up_01,subway,pt,299659.47895871976,2769610.969260931,1,in_leg,,Blue,403_1460_UP,subway
23684,6:34:44,metro_up_01,subway,pt,301796.278984158,2770794.8301761365,1,in_leg,,Blue,403_1460_UP,subway
23684,6:34:44,metro_up_01,subway,pt,302547.7774411985,2770914.402754378,1,in_leg,,Blue,403_1460_UP,subway
23684,6:34:44,metro_up_01,subway,pt,303318.23885796557,2770713.5088243857,1,in_leg,,Blue,403_1460_UP,subway
23685,6:34:45,metro_up_01,subway,pt,300984.5885742785,2770249.6522321263,1,in_leg,,Blue,403_1460_UP,subway
23689,6:34:49,metro_up_01,subway,pt,297639.83487114334,2769127.227810003,1,in_leg,,Blue,403_1460_UP,subway
23689,6:34:49,metro_up_01,subway,pt,299672.43690145743,2769613.5875402167,1,in_leg,,Blue,403_1460_UP,subway
23689,6:34:49,metro_up_01,subway,pt,301799.6876937785,2770796.5816853456,1,in_leg,,Blue,403_1460_UP,subway
23689,6:34:49,metro_up_01,subway,pt,302550.0079977312,2770913.795122562,1,in_leg,,Blue,403_1460_UP,subway
23689,6:34:49,metro_up_01,subway,pt,303321.23854839755,2770712.750812255,1,in_leg,,Blue,403_1460_UP,subway
23690,6:34:50,metro_up_01,subway,pt,300987.8504248071,2770252.7516603954,1,in_leg,,Blue,403_1460_UP,subway
23694,6:34:54,metro_up_01,subway,pt,297642.4683864828,2769131.7416520803,1,in_leg,,Blue,403_1460_UP,subway
23694,6:34:54,metro_up_01,subway,pt,299685.3948441951,2769616.2058195025,1,in_leg,,Blue,403_1460_UP,subway
23694,6:34:54,metro_up_01,subway,pt,301803.0964033989,2770798.333194555,1,in_leg,,Blue,403_1460_UP,subway
23694,6:34:54,metro_up_01,subway,pt,302552.2385542639,2770913.187490746,1,in_leg,,Blue,403_1460_UP,subway
23694,6:34:54,metro_up_01,subway,pt,303324.2382388295,2770711.992800124,1,in_leg,,Blue,403_1460_UP,subway
23695,6:34:55,metro_up_01,subway,pt,300991.1122753357,2770255.8510886645,1,in_leg,,Blue,403_1460_UP,subway
23699,6:34:59,metro_up_01,subway,pt,297645.1019018223,2769136.2554941582,1,in_leg,,Blue,403_1460_UP,subway
23699,6:34:59,metro_up_01,subway,pt,299698.3527869328,2769618.8240987887,1,in_leg,,Blue,403_1460_UP,subway
23699,6:34:59,metro_up_01,subway,pt,301806.5051130193,2770800.084703764,1,in_leg,,Blue,403_1460_UP,subway
23699,6:34:59,metro_up_01,subway,pt,302554.4691107966,2770912.5798589294,1,in_leg,,Blue,403_1460_UP,subway
23699,6:34:59,metro_up_01,subway,pt,303327.23792926146,2770711.234787993,1,in_leg,,Blue,403_1460_UP,subway
23700,6:35:00,metro_up_01,subway,pt,300994.3741258643,2770258.9505169336,1,in_leg,,Blue,403_1460_UP,subway
23704,6:35:04,metro_up_01,subway,pt,297647.7354171618,2769140.7693362357,1,in_leg,,Blue,403_1460_UP,subway
23704,6:35:04,metro_up_01,subway,pt,299711.31072967045,2769621.4423780744,1,in_leg,,Blue,403_1460_UP,subway
23704,6:35:04,metro_up_01,subway,pt,301809.91382263973,2770801.836212973,1,in_leg,,Blue,403_1460_UP,subway
23704,6:35:04,metro_up_01,subway,pt,302556.69966732926,2770911.9722271133,1,in_leg,,Blue,403_1460_UP,subway
23704,6:35:04,metro_up_01,subway,pt,303330.2376196934,2770710.4767758623,1,in_leg,,Blue,403_1460_UP,subway
23705,6:35:05,metro_up_01,subway,pt,300997.6359763929,2770262.0499452027,1,in_leg,,Blue,403_1460_UP,subway
23709,6:35:09,metro_up_01,subway,pt,297650.36893250124,2769145.283178313,1,in_leg,,Blue,403_1460_UP,subway
23709,6:35:09,metro_up_01,subway,pt,299724.2686724081,2769624.06065736,1,in_leg,,Blue,403_1460_UP,subway
23709,6:35:09,metro_up_01,subway,pt,301813.3225322602,2770803.5877221823,1,in_leg,,Blue,403_1460_UP,subway
23709,6:35:09,metro_up_01,subway,pt,302558.93022386194,2770911.3645952973,1,in_leg,,Blue,403_1460_UP,subway
23709,6:35:09,metro_up_01,subway,pt,303333.2373101254,2770709.7187637314,1,in_leg,,Blue,403_1460_UP,subway
23710,6:35:10,metro_up_01,subway,pt,301000.89782692154,2770265.1493734717,1,in_leg,,Blue,403_1460_UP,subway
23714,6:35:14,metro_up_01,subway,pt,297653.0024478407,2769149.7970203906,1,in_leg,,Blue,403_1460_UP,subway
23714,6:35:14,metro_up_01,subway,pt,299737.2266151458,2769626.6789366463,1,in_leg,,Blue,403_1460_UP,subway
23714,6:35:14,metro_up_01,subway,pt,301816.7312418806,2770805.3392313914,1,in_leg,,Blue,403_1460_UP,subway
23714,6:35:14,metro_up_01,subway,pt,302561.1607803946,2770910.7569634807,1,in_leg,,Blue,403_1460_UP,subway
23714,6:35:14,metro_up_01,subway,pt,303336.23700055736,2770708.9607516,1,in_leg,,Blue,403_1460_UP,subway
23715,6:35:15,metro_up_01,subway,pt,301004.15967745014,2770268.248801741,1,in_leg,,Blue,403_1460_UP,subway
23719,6:35:19,metro_up_01,subway,pt,297655.63596318016,2769154.310862468,1,in_leg,,Blue,403_1460_UP,subway
23719,6:35:19,metro_up_01,subway,pt,299750.1845578835,2769629.297215932,1,in_leg,,Blue,403_1460_UP,subway
23719,6:35:19,metro_up_01,subway,pt,301820.13995150104,2770807.0907406006,1,in_leg,,Blue,403_1460_UP,subway
23719,6:35:19,metro_up_01,subway,pt,302563.3913369273,2770910.1493316647,1,in_leg,,Blue,403_1460_UP,subway
23719,6:35:19,metro_up_01,subway,pt,303339.2366909893,2770708.2027394692,1,in_leg,,Blue,403_1460_UP,subway
23720,6:35:20,metro_up_01,subway,pt,301007.42152797873,2770271.34823001,1,in_leg,,Blue,403_1460_UP,subway
23724,6:35:24,metro_up_01,subway,pt,297658.2694785196,2769158.824704546,1,in_leg,,Blue,403_1460_UP,subway
23724,6:35:24,metro_up_01,subway,pt,299763.14250062115,2769631.915495218,1,in_leg,,Blue,403_1460_UP,subway
23724,6:35:24,metro_up_01,subway,pt,301823.54866112146,2770808.8422498098,1,in_leg,,Blue,403_1460_UP,subway
23724,6:35:24,metro_up_01,subway,pt,302565.62189346,2770909.5416998486,1,in_leg,,Blue,403_1460_UP,subway
23724,6:35:24,metro_up_01,subway,pt,303342.2363814213,2770707.4447273384,1,in_leg,,Blue,403_1460_UP,subway
23725,6:35:25,metro_up_01,subway,pt,301010.6833785073,2770274.447658279,1,in_leg,,Blue,403_1460_UP,subway
23729,6:35:29,metro_up_01,subway,pt,297660.9029938591,2769163.3385466235,1,in_leg,,Blue,403_1460_UP,subway
23729,6:35:29,metro_up_01,subway,pt,299776.1004433588,2769634.533774504,1,in_leg,,Blue,403_1460_UP,subway
23729,6:35:29,metro_up_01,subway,pt,301826.9573707419,2770810.593759019,1,in_leg,,Blue,403_1460_UP,subway
23729,6:35:29,metro_up_01,subway,pt,302567.8524499927,2770908.934068032,1,in_leg,,Blue,403_1460_UP,subway
23729,6:35:29,metro_up_01,subway,pt,303345.2360718532,2770706.6867152075,1,in_leg,,Blue,403_1460_UP,subway
23730,6:35:30,metro_up_01,subway,pt,301013.9452290359,2770277.547086548,1,in_leg,,Blue,403_1460_UP,subway
23734,6:35:34,metro_up_01,subway,pt,297663.5365091986,2769167.852388701,1,in_leg,,Blue,403_1460_UP,subway
23734,6:35:34,metro_up_01,subway,pt,299789.0583860965,2769637.1520537897,1,in_leg,,Blue,403_1460_UP,subway
23734,6:35:34,metro_up_01,subway,pt,301830.36608036235,2770812.345268228,1,in_leg,,Blue,403_1460_UP,subway
23734,6:35:34,metro_up_01,subway,pt,302570.08300652535,2770908.326436216,1,in_leg,,Blue,403_1460_UP,subway
23734,6:35:34,metro_up_01,subway,pt,303348.2357622852,2770705.9287030767,1,in_leg,,Blue,403_1460_UP,subway
23735,6:35:35,metro_up_01,subway,pt,301017.2070795645,2770280.646514817,1,in_leg,,Blue,403_1460_UP,subway
23739,6:35:39,metro_up_01,subway,pt,297666.17002453806,2769172.3662307784,1,in_leg,,Blue,403_1460_UP,subway
23739,6:35:39,metro_up_01,subway,pt,299802.0163288342,2769639.7703330754,1,in_leg,,Blue,403_1460_UP,subway
23739,6:35:39,metro_up_01,subway,pt,301833.77478998277,2770814.0967774373,1,in_leg,,Blue,403_1460_UP,subway
23739,6:35:39,metro_up_01,subway,pt,302572.31356305804,2770907.7188043995,1,in_leg,,Blue,403_1460_UP,subway
23739,6:35:39,metro_up_01,subway,pt,303351.23545271717,2770705.1706909453,1,in_leg,,Blue,403_1460_UP,subway
23740,6:35:40,metro_up_01,subway,pt,301020.46893009316,2770283.745943086,1,in_leg,,Blue,403_1460_UP,subway
23744,6:35:44,metro_up_01,subway,pt,297668.8035398775,2769176.880072856,1,in_leg,,Blue,403_1460_UP,subway
23744,6:35:44,metro_up_01,subway,pt,299814.97427157185,2769642.3886123616,1,in_leg,,Blue,403_1460_UP,subway
23744,6:35:44,metro_up_01,subway,pt,301837.1834996032,2770815.8482866464,1,in_leg,,Blue,403_1460_UP,subway
