time_s,time,person_id,mode,mode_original,x,y,leg_index,status,vehicleRefId,pt_transitLineId,pt_transitRouteId,pt_transportMode,activity_type,activity_sequence,activity_link,activity_dist_km,activity_match_type,activity_count,activity_types
21719,6:01:59,mixed_agent_01,subway,pt,304433.29190147796,2765941.585059411,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,home,0,pt_metro_G06_DN_pt_metro_G05_DN,0.13324586991219284,spatial,3,"home,pt interaction,work"
21719,6:01:59,mixed_agent_01,subway,pt,304595.91953122336,2765007.8694326053,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21719,6:01:59,mixed_agent_01,subway,pt,304665.5320533511,2763930.391056684,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21729,6:02:09,mixed_agent_01,subway,pt,304447.63249943906,2765864.23001025,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,home,0,pt_metro_G06_DN_pt_metro_G05_DN,0.21187511323529698,spatial,3,"home,pt interaction,work"
21729,6:02:09,mixed_agent_01,subway,pt,304598.36005730997,2764966.464389586,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21729,6:02:09,mixed_agent_01,subway,pt,304669.83173833246,2763909.2149064634,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21738,6:02:18,mixed_agent_01,subway,pt,304461.9730974002,2765786.8749610893,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,home,0,pt_metro_G06_DN_pt_metro_G05_DN,0.2905281021336578,spatial,3,"home,pt interaction,work"
21738,6:02:18,mixed_agent_01,subway,pt,304674.1314233138,2763888.0387562434,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21739,6:02:19,mixed_agent_01,subway,pt,304600.8005833966,2764925.059346567,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21748,6:02:28,mixed_agent_01,subway,pt,304476.3136953613,2765709.519911929,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,home,0,pt_metro_G06_DN_pt_metro_G05_DN,0.36918966048774104,spatial,3,"home,pt interaction,work"
21748,6:02:28,mixed_agent_01,subway,pt,304678.43110829516,2763866.8626060234,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21749,6:02:29,mixed_agent_01,subway,pt,304603.2411094832,2764883.6543035475,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21758,6:02:38,mixed_agent_01,subway,pt,304490.6542933224,2765632.1648627683,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,home,0,pt_metro_G06_DN_pt_metro_G05_DN,0.4478552728885554,spatial,3,"home,pt interaction,work"
21758,6:02:38,mixed_agent_01,subway,pt,304682.7307932765,2763845.6864558035,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21759,6:02:39,mixed_agent_01,subway,pt,304605.6816355698,2764842.249260528,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21768,6:02:48,mixed_agent_01,subway,pt,304504.9948912835,2765554.8098136075,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21768,6:02:48,mixed_agent_01,subway,pt,304687.03047825786,2763824.510305583,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21769,6:02:49,mixed_agent_01,subway,pt,304608.1221616564,2764800.844217509,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21778,6:02:58,mixed_agent_01,subway,pt,304519.3354892446,2765477.4547644467,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21778,6:02:58,mixed_agent_01,subway,pt,304691.3301632392,2763803.334155363,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21779,6:02:59,mixed_agent_01,subway,pt,304610.562687743,2764759.4391744896,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21788,6:03:08,mixed_agent_01,subway,pt,304533.6760872057,2765400.0997152864,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21788,6:03:08,mixed_agent_01,subway,pt,304695.62984822056,2763782.158005143,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21789,6:03:09,mixed_agent_01,subway,pt,304613.0032138296,2764718.0341314706,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21797,6:03:17,mixed_agent_01,subway,pt,304548.01668516686,2765322.7446661256,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21797,6:03:17,mixed_agent_01,subway,pt,304699.9295332019,2763760.981854923,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21799,6:03:19,mixed_agent_01,subway,pt,304615.4437399162,2764676.629088451,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21807,6:03:27,mixed_agent_01,subway,pt,304562.35728312796,2765245.389616965,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21807,6:03:27,mixed_agent_01,subway,pt,304704.22921818326,2763739.8057047026,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21809,6:03:29,mixed_agent_01,subway,pt,304617.8842660028,2764635.2240454317,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21817,6:03:37,mixed_agent_01,subway,pt,304576.69788108906,2765168.0345678045,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21817,6:03:37,mixed_agent_01,subway,pt,304708.5289031646,2763718.6295544826,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21819,6:03:39,mixed_agent_01,subway,pt,304620.3247920894,2764593.8190024127,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21827,6:03:47,mixed_agent_01,subway,pt,304591.03847905016,2765090.6795186438,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21827,6:03:47,mixed_agent_01,subway,pt,304712.82858814596,2763697.4534042627,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21829,6:03:49,mixed_agent_01,subway,pt,304622.765318176,2764552.4139593933,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21837,6:03:57,mixed_agent_01,subway,pt,304717.1282731273,2763676.2772540427,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21838,6:03:58,mixed_agent_01,subway,pt,304625.20584426256,2764511.0089163743,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21847,6:04:07,mixed_agent_01,subway,pt,304721.42795810866,2763655.1011038222,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,pt interaction,2,pt_metro_G03_DN,0.49698983569539423,spatial,3,"home,pt interaction,work"
21848,6:04:08,mixed_agent_01,subway,pt,304627.64637034916,2764469.603873355,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21856,6:04:16,mixed_agent_01,subway,pt,304725.72764309,2763633.9249536023,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,pt interaction,2,pt_metro_G03_DN,0.4753815819696062,spatial,3,"home,pt interaction,work"
21858,6:04:18,mixed_agent_01,subway,pt,304630.08689643577,2764428.198830336,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21866,6:04:26,mixed_agent_01,subway,pt,304730.02732807136,2763612.7488033823,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,pt interaction,2,pt_metro_G03_DN,0.4537733282438182,spatial,3,"home,pt interaction,work"
21868,6:04:28,mixed_agent_01,subway,pt,304632.52742252237,2764386.7937873164,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21876,6:04:36,mixed_agent_01,subway,pt,304734.3270130527,2763591.5726531623,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,pt interaction,2,pt_metro_G03_DN,0.4321650745180302,spatial,3,"home,pt interaction,work"
21878,6:04:38,mixed_agent_01,subway,pt,304634.967948609,2764345.388744297,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21886,6:04:46,mixed_agent_01,subway,pt,304738.626698034,2763570.396502942,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,pt interaction,2,pt_metro_G03_DN,0.4105568207917974,spatial,3,"home,pt interaction,work"
21888,6:04:48,mixed_agent_01,subway,pt,304637.4084746956,2764303.983701278,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21896,6:04:56,mixed_agent_01,subway,pt,304742.92638301535,2763549.220352722,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,pt interaction,2,pt_metro_G03_DN,0.38894856706600944,spatial,3,"home,pt interaction,work"
21898,6:04:58,mixed_agent_01,subway,pt,304639.8490007822,2764262.5786582585,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21906,6:05:06,mixed_agent_01,subway,pt,304747.2260679967,2763528.044202502,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,pt interaction,2,pt_metro_G03_DN,0.36734031334022144,spatial,3,"home,pt interaction,work"
21908,6:05:08,mixed_agent_01,subway,pt,304642.2895268688,2764221.1736152396,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21916,6:05:16,mixed_agent_01,subway,pt,304751.52575297805,2763506.868052282,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,pt interaction,2,pt_metro_G03_DN,0.34573205961443343,spatial,3,"home,pt interaction,work"
21918,6:05:18,mixed_agent_01,subway,pt,304644.7300529554,2764179.76857222,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21925,6:05:25,mixed_agent_01,subway,pt,304755.8254379594,2763485.691902062,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,pt interaction,2,pt_metro_G03_DN,0.32412380588864537,spatial,3,"home,pt interaction,work"
21928,6:05:28,mixed_agent_01,subway,pt,304647.170579042,2764138.3635292007,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21935,6:05:35,mixed_agent_01,subway,pt,304760.12512294075,2763464.5157518415,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,pt interaction,2,pt_metro_G03_DN,0.3025155521624011,spatial,3,"home,pt interaction,work"
21938,6:05:38,mixed_agent_01,subway,pt,304649.6111051286,2764096.9584861817,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21945,6:05:45,mixed_agent_01,subway,pt,304764.4248079221,2763443.3396016215,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,pt interaction,2,pt_metro_G03_DN,0.28090729843661305,spatial,3,"home,pt interaction,work"
21948,6:05:48,mixed_agent_01,subway,pt,304652.0516312152,2764055.5534431622,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21955,6:05:55,mixed_agent_01,subway,pt,304768.72449290345,2763422.1634514015,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,pt interaction,2,pt_metro_G03_DN,0.25929904471082504,spatial,3,"home,pt interaction,work"
21958,6:05:58,mixed_agent_01,subway,pt,304654.4921573018,2764014.1484001433,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21965,6:06:05,mixed_agent_01,subway,pt,304773.0241778848,2763400.9873011815,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,pt interaction,2,pt_metro_G03_DN,0.23769079098503706,spatial,3,"home,pt interaction,work"
21968,6:06:08,mixed_agent_01,subway,pt,304656.9326833884,2763972.743357124,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,,,,,,3,"home,pt interaction,work"
21975,6:06:15,mixed_agent_01,subway,pt,304777.32386286615,2763379.811150961,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,pt interaction,2,pt_metro_G03_DN,0.2160825372587927,spatial,3,"home,pt interaction,work"
21984,6:06:24,mixed_agent_01,subway,pt,304781.6235478475,2763358.635000741,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,pt interaction,2,pt_metro_G03_DN,0.19447428353300472,spatial,3,"home,pt interaction,work"
21994,6:06:34,mixed_agent_01,subway,pt,304785.92323282885,2763337.458850521,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,pt interaction,2,pt_metro_G03_DN,0.17286602980721671,spatial,3,"home,pt interaction,work"
22004,6:06:44,mixed_agent_01,subway,pt,304790.2229178102,2763316.282700301,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,pt interaction,2,pt_metro_G03_DN,0.1512577760814287,spatial,3,"home,pt interaction,work"
22014,6:06:54,mixed_agent_01,subway,pt,304794.52260279155,2763295.1065500807,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,pt interaction,2,pt_metro_G03_DN,0.12964952235518437,spatial,3,"home,pt interaction,work"
22024,6:07:04,mixed_agent_01,subway,pt,304798.8222877729,2763273.9303998607,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,pt interaction,2,pt_metro_G03_DN,0.10804126862939635,spatial,3,"home,pt interaction,work"
22034,6:07:14,mixed_agent_01,subway,pt,304803.12197275425,2763252.7542496407,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,pt interaction,2,pt_metro_G03_DN,0.08643301490360836,spatial,3,"home,pt interaction,work"
22043,6:07:23,mixed_agent_01,subway,pt,304807.4216577356,2763231.5780994208,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,pt interaction,2,pt_metro_G03_DN,0.06482476117782035,spatial,3,"home,pt interaction,work"
22053,6:07:33,mixed_agent_01,subway,pt,304811.72134271695,2763210.4019492003,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,pt interaction,2,pt_metro_G03_DN,0.04321650745157601,spatial,3,"home,pt interaction,work"
22063,6:07:43,mixed_agent_01,subway,pt,304816.0210276983,2763189.2257989803,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,pt interaction,2,pt_metro_G03_DN,0.021608253725788003,spatial,3,"home,pt interaction,work"
22073,6:07:53,mixed_agent_01,subway,pt,304820.32071267965,2763168.0496487604,1,in_leg,,metro_Green,metro_Green_1_1_40320,subway,pt interaction,2,pt_metro_G03_DN,0.0,spatial,3,"home,pt interaction,work"
22073,6:07:53,mixed_agent_01,walk,walk,304820.32071267965,2763168.0496487604,2,in_leg,,,,,pt interaction,2,pt_metro_G03_DN,0.0,spatial,3,"home,pt interaction,work"
22081,6:08:01,mixed_agent_01,walk,walk,304826.1503563398,2763161.97982438,2,in_leg,,,,,work,3,pt_metro_G03_DN_pt_metro_G02_DN,0.008415908341169853,spatial,3,"home,pt interaction,work"
22089,6:08:09,mixed_agent_01,walk,walk,304831.98,2763155.91,2,in_leg,,,,,work,3,pt_metro_G03_DN_pt_metro_G02_DN,0.0,spatial,3,"home,pt interaction,work"
23400,6:30:00,pt_agent_04,walk,walk,301282.53,2601980.3,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.0,spatial,2,"home,work"
23410,6:30:10,pt_agent_04,walk,walk,301283.0772972973,2601990.96997921,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.010684006302585623,spatial,2,"home,work"
23420,6:30:20,pt_agent_04,walk,walk,301283.62459459464,2602001.63995842,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.02136801260517423,spatial,2,"home,work"
23430,6:30:30,pt_agent_04,walk,walk,301284.1718918919,2602012.30993763,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.032052018907759855,spatial,2,"home,work"
23440,6:30:40,pt_agent_04,walk,walk,301284.7191891892,2602022.97991684,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.042736025210345474,spatial,2,"home,work"
23450,6:30:50,pt_agent_04,walk,walk,301285.26648648654,2602033.64989605,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.053420031512934084,spatial,2,"home,work"
23460,6:31:00,pt_agent_04,walk,walk,301285.8137837838,2602044.31987526,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.06410403781551971,spatial,2,"home,work"
23470,6:31:10,pt_agent_04,walk,walk,301286.3610810811,2602054.98985447,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.07478804411810533,spatial,2,"home,work"
23480,6:31:20,pt_agent_04,walk,walk,301286.90837837843,2602065.6598336794,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.08547205042022889,spatial,2,"home,work"
23490,6:31:30,pt_agent_04,walk,walk,301287.4556756757,2602076.3298128895,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.0961560567228145,spatial,2,"home,work"
23500,6:31:40,pt_agent_04,walk,walk,301288.002972973,2602086.9997920995,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.10684006302540014,spatial,2,"home,work"
23510,6:31:50,pt_agent_04,walk,walk,301288.5502702703,2602097.6697713095,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.11752406932798874,spatial,2,"home,work"
23520,6:32:00,pt_agent_04,walk,walk,301289.0975675676,2602108.3397505195,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.12820807563057438,spatial,2,"home,work"
23530,6:32:10,pt_agent_04,walk,walk,301289.6448648649,2602119.0097297295,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.13889208193316,spatial,2,"home,work"
23540,6:32:20,pt_agent_04,walk,walk,301290.1921621622,2602129.6797089395,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.14957608823574858,spatial,2,"home,work"
23550,6:32:30,pt_agent_04,walk,walk,301290.7394594595,2602140.3496881495,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.1602600945383342,spatial,2,"home,work"
23560,6:32:40,pt_agent_04,walk,walk,301291.2867567568,2602151.0196673595,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.17094410084091985,spatial,2,"home,work"
23570,6:32:50,pt_agent_04,walk,walk,301291.8340540541,2602161.6896465695,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.18162810714350847,spatial,2,"home,work"
23580,6:33:00,pt_agent_04,walk,walk,301292.3813513514,2602172.3596257796,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.19231211344609406,spatial,2,"home,work"
23590,6:33:10,pt_agent_04,walk,walk,301292.92864864867,2602183.0296049896,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.20299611974867968,spatial,2,"home,work"
23600,6:33:20,pt_agent_04,walk,walk,301293.47594594595,2602193.6995841996,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.21368012605126532,spatial,2,"home,work"
23610,6:33:30,pt_agent_04,walk,walk,301294.0232432433,2602204.3695634096,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.22436413235385394,spatial,2,"home,work"
23620,6:33:40,pt_agent_04,walk,walk,301294.57054054056,2602215.039542619,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.2350481386559745,spatial,2,"home,work"
23630,6:33:50,pt_agent_04,walk,walk,301295.11783783784,2602225.709521829,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.24573214495856013,spatial,2,"home,work"
23640,6:34:00,pt_agent_04,walk,walk,301295.6651351352,2602236.379501039,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.25641615126114875,spatial,2,"home,work"
23650,6:34:10,pt_agent_04,walk,walk,301296.21243243245,2602247.049480249,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.26710015756373434,spatial,2,"home,work"
23660,6:34:20,pt_agent_04,walk,walk,301296.75972972973,2602257.719459459,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.27778416386632,spatial,2,"home,work"
23670,6:34:30,pt_agent_04,walk,walk,301297.30702702707,2602268.389438669,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.2884681701689086,spatial,2,"home,work"
23680,6:34:40,pt_agent_04,walk,walk,301297.85432432435,2602279.059417879,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.2991521764714942,spatial,2,"home,work"
23690,6:34:50,pt_agent_04,walk,walk,301298.4016216216,2602289.729397089,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.3098361827740798,spatial,2,"home,work"
23700,6:35:00,pt_agent_04,walk,walk,301298.94891891896,2602300.399376299,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.3205201890766684,spatial,2,"home,work"
23710,6:35:10,pt_agent_04,walk,walk,301299.49621621624,2602311.0693555092,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.33120419537925405,spatial,2,"home,work"
23720,6:35:20,pt_agent_04,walk,walk,301300.0435135135,2602321.7393347193,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.3418882016818397,spatial,2,"home,work"
23730,6:35:30,pt_agent_04,walk,walk,301300.59081081086,2602332.4093139293,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.3525722079844283,spatial,2,"home,work"
23740,6:35:40,pt_agent_04,walk,walk,301301.13810810813,2602343.0792931393,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.3632562142870139,spatial,2,"home,work"
23750,6:35:50,pt_agent_04,walk,walk,301301.6854054054,2602353.7492723493,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.3739402205895996,spatial,2,"home,work"
23760,6:36:00,pt_agent_04,walk,walk,301302.23270270275,2602364.419251559,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.3846242268917231,spatial,2,"home,work"
23770,6:36:10,pt_agent_04,walk,walk,301302.78,2602375.089230769,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.39530823319430874,spatial,2,"home,work"
23780,6:36:20,pt_agent_04,walk,walk,301303.3272972973,2602385.759209979,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.40599223949689434,spatial,2,"home,work"
23790,6:36:30,pt_agent_04,walk,walk,301303.87459459464,2602396.429189189,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.416676245799483,spatial,2,"home,work"
23800,6:36:40,pt_agent_04,walk,walk,301304.4218918919,2602407.099168399,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.42736025210206857,spatial,2,"home,work"
23810,6:36:50,pt_agent_04,walk,walk,301304.9691891892,2602417.769147609,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.43804425840465416,spatial,2,"home,work"
23820,6:37:00,pt_agent_04,walk,walk,301305.51648648654,2602428.439126819,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.4487282647072428,spatial,2,"home,work"
23830,6:37:10,pt_agent_04,walk,walk,301306.0637837838,2602439.109106029,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.45941227100982845,spatial,2,"home,work"
23840,6:37:20,pt_agent_04,walk,walk,301306.6110810811,2602449.779085239,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.47009627731241405,spatial,2,"home,work"
23850,6:37:30,pt_agent_04,walk,walk,301307.15837837843,2602460.449064449,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.48078028361500263,spatial,2,"home,work"
23860,6:37:40,pt_agent_04,walk,walk,301307.7056756757,2602471.119043659,0,in_leg,,,,,home,0,pt_bus_THB145794_pt_bus_THB238240,0.4914642899175883,spatial,2,"home,work"
23870,6:37:50,pt_agent_04,walk,walk,301308.252972973,2602481.789022869,0,in_leg,,,,,,,,,,2,"home,work"
23880,6:38:00,pt_agent_04,walk,walk,301308.8002702703,2602492.459002079,0,in_leg,,,,,,,,,,2,"home,work"
23890,6:38:10,pt_agent_04,walk,walk,301309.3475675676,2602503.128981289,0,in_leg,,,,,,,,,,2,"home,work"
23900,6:38:20,pt_agent_04,walk,walk,301309.8948648649,2602513.798960499,0,in_leg,,,,,,,,,,2,"home,work"
23910,6:38:30,pt_agent_04,walk,walk,301310.4421621622,2602524.4689397085,0,in_leg,,,,,,,,,,2,"home,work"
23920,6:38:40,pt_agent_04,walk,walk,301310.9894594595,2602535.1389189186,0,in_leg,,,,,,,,,,2,"home,work"
