time_s,time,person_id,mode,mode_original,x,y,leg_index,status,vehicleRefId,pt_transitLineId,pt_transitRouteId,pt_transportMode,activity_type,activity_sequence,activity_link,activity_dist_km,activity_match_type,activity_count,activity_types
22882,6:21:22,car_agent_67,walk,walk,305544.29,2770487.68,0,in_leg,,,,,home,0,62785,0.0,spatial,3,"car interaction,home,leisure"
22885,6:21:25,car_agent_70,subway,pt,303783.802056702,2771155.2670414373,1,in_leg,,Orange,389_2235_DN,subway,,,,,,3,"home,leisure,pt interaction"
22886,6:21:26,car_agent_58,walk,walk,303801.4738043031,2770573.0191977723,2,in_leg,,,,,car interaction,2,130880,0.0,spatial,3,"car interaction,home,shop"
22887,6:21:27,car_agent_67,walk,walk,305544.43104231555,2770493.0390018015,0,in_leg,,,,,car interaction,1,62785,0.0,spatial,3,"car interaction,home,leisure"
22891,6:21:31,car_agent_73,walk,walk,308012.29785714287,2770225.14,0,in_leg,,,,,home,0,5707,0.24006564496040056,spatial,2,"home,leisure"
22892,6:21:32,pt_transfer_agent_21,walk,walk,304742.41586666665,2770529.1848,0,in_leg,,,,,home,0,131549,0.2549806085884174,spatial,4,"education,home,leisure,work"
22894,6:21:34,car_agent_58,walk,walk,303802.8319021516,2770581.864598886,2,in_leg,,,,,shop,3,130880,0.008949053057773427,spatial,3,"car interaction,home,shop"
22898,6:21:38,car_agent_70,subway,pt,303787.8793869503,2771042.3558049845,1,in_leg,,Orange,389_2235_DN,subway,pt interaction,2,pt_O07_DN,0.4519393222859773,spatial,3,"home,leisure,pt interaction"
22902,6:21:42,car_agent_58,walk,walk,303804.19,2770590.71,2,in_leg,,,,,shop,3,130880,0.0,spatial,3,"car interaction,home,shop"
22906,6:21:46,car_agent_73,walk,walk,308003.58371428575,2770211.716,0,in_leg,,,,,home,0,5707,0.2560700212911854,spatial,2,"home,leisure"
22906,6:21:46,pt_transfer_agent_21,walk,walk,304726.5137333333,2770530.2276,0,in_leg,,,,,home,0,131549,0.2709168966251788,spatial,4,"education,home,leisure,work"
22912,6:21:52,car_agent_70,subway,pt,303791.95671719854,2770929.4445685316,1,in_leg,,Orange,389_2235_DN,subway,pt interaction,2,pt_O07_DN,0.338954491714483,spatial,3,"home,leisure,pt interaction"
22921,6:22:01,car_agent_73,walk,walk,307994.8695714286,2770198.292,0,in_leg,,,,,home,0,5707,0.2720743976220019,spatial,2,"home,leisure"
22921,6:22:01,pt_transfer_agent_21,walk,walk,304710.6116,2770531.2704,0,in_leg,,,,,home,0,131549,0.2868531846619402,spatial,4,"education,home,leisure,work"
22926,6:22:06,car_agent_70,subway,pt,303796.0340474468,2770816.5333320787,1,in_leg,,Orange,389_2235_DN,subway,pt interaction,2,pt_O07_DN,0.22596966114298864,spatial,3,"home,leisure,pt interaction"
22935,6:22:15,car_agent_73,walk,walk,307986.15542857145,2770184.868,0,in_leg,,,,,home,0,5707,0.28807877395278675,spatial,2,"home,leisure"
22936,6:22:16,pt_transfer_agent_21,walk,walk,304694.7094666666,2770532.3132,0,in_leg,,,,,home,0,131549,0.30278947269879014,spatial,4,"education,home,leisure,work"
22938,6:22:18,pt_transfer_agent_33,walk,walk,300488.79,2769778.54,0,in_leg,,,,,home,0,119734,0.0,spatial,5,"education,home,pt interaction,shop,work"
22938,6:22:18,pt_transfer_agent_33,walk,walk,300488.79,2769778.54,0,in_leg,,,,,home,0,119734,0.0,spatial,5,"education,home,pt interaction,shop,work"
22940,6:22:20,car_agent_70,subway,pt,303800.11137769505,2770703.622095626,1,in_leg,,Orange,389_2235_DN,subway,pt interaction,2,pt_O07_DN,0.11298483057149432,spatial,3,"home,leisure,pt interaction"
22950,6:22:30,car_agent_73,walk,walk,307977.4412857143,2770171.444,0,in_leg,,,,,home,0,5707,0.30408315028321276,spatial,2,"home,leisure"
22951,6:22:31,pt_transfer_agent_21,walk,walk,304678.8073333333,2770533.356,0,in_leg,,,,,home,0,131549,0.31872576073555153,spatial,4,"education,home,leisure,work"
22954,6:22:34,car_agent_70,subway,pt,303804.1887079433,2770590.710859173,1,in_leg,,Orange,389_2235_DN,subway,pt interaction,2,pt_O07_DN,0.0,spatial,3,"home,leisure,pt interaction"
22954,6:22:34,car_agent_70,walk,walk,303804.1887079433,2770590.710859173,2,in_leg,,,,,pt interaction,2,pt_O07_DN,0.0,spatial,3,"home,leisure,pt interaction"
22965,6:22:45,car_agent_73,walk,walk,307968.72714285715,2770158.02,0,in_leg,,,,,home,0,5707,0.32008752661399764,spatial,2,"home,leisure"
22966,6:22:46,pt_transfer_agent_21,walk,walk,304662.9052,2770534.3988,0,in_leg,,,,,home,0,131549,0.3346620487723129,spatial,4,"education,home,leisure,work"
22969,6:22:49,car_agent_70,walk,walk,303804.1887079433,2770590.710859173,2,in_leg,,,,,pt interaction,2,pt_O07_DN,0.0,spatial,3,"home,leisure,pt interaction"
22970,6:22:50,car_agent_62,subway,pt,296356.4617399499,2766793.710940271,1,in_leg,,Blue,403_1044_UP,subway,pt interaction,1,pt_BL06_UP,0.0,spatial,5,"education,home,leisure,pt interaction,work"
22970,6:22:50,car_agent_62,subway,pt,296660.1690383145,2767388.4471152932,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
22970,6:22:50,car_agent_62,subway,pt,297236.90702420456,2768436.6099721375,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
22970,6:22:50,car_agent_62,subway,pt,297689.8716625933,2769212.9908094765,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
22970,6:22:50,car_agent_62,subway,pt,300488.7872939309,2769778.5391352274,1,in_leg,,Blue,403_1044_UP,subway,pt interaction,8,pt_BL10_DN,0.0,spatial,5,"education,home,leisure,pt interaction,work"
22970,6:22:50,car_agent_62,subway,pt,301278.15512185276,2770528.600776343,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
22970,6:22:50,car_agent_62,subway,pt,302208.73284823,2771006.7627904457,1,in_leg,,Blue,403_1044_UP,subway,pt interaction,5,pt_BL12_DN,0.0,spatial,5,"education,home,leisure,pt interaction,work"
22970,6:22:50,car_agent_62,subway,pt,302862.28591230744,2770828.7266682894,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
22970,6:22:50,car_agent_62,subway,pt,303804.1887079433,2770590.710859173,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
22970,6:22:50,car_agent_62,subway,pt,304996.8532790921,2770512.496446124,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
22974,6:22:54,car_agent_53,walk,walk,303804.19,2770590.71,0,in_leg,,,,,home,0,130880,0.0,spatial,4,"car interaction,home,pt interaction,shop"
22975,6:22:55,car_agent_53,walk,walk,303804.1887079433,2770590.710859173,0,in_leg,,,,,pt interaction,1,pt_BL14_UP,0.0,spatial,4,"car interaction,home,pt interaction,shop"
22980,6:23:00,car_agent_73,walk,walk,307960.01300000004,2770144.596,0,in_leg,,,,,home,0,5707,0.3360919029447825,spatial,2,"home,leisure"
22981,6:23:01,pt_transfer_agent_21,walk,walk,304647.00306666666,2770535.4416,0,in_leg,,,,,home,0,131549,0.35059833680907426,spatial,4,"education,home,leisure,work"
22984,6:23:04,car_agent_62,subway,pt,296698.6182373738,2767458.324639083,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
22984,6:23:04,car_agent_70,walk,walk,303804.1887079433,2770590.710859173,2,in_leg,,,,,pt interaction,2,pt_O07_DN,0.0,spatial,3,"home,leisure,pt interaction"
22985,6:23:05,car_agent_62,subway,pt,296407.07962301065,2766892.8336361083,1,in_leg,,Blue,403_1044_UP,subway,pt interaction,1,pt_BL06_UP,0.11129905172813315,spatial,5,"education,home,leisure,pt interaction,work"
22985,6:23:05,car_agent_62,subway,pt,297258.47676888976,2768473.580488201,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
22985,6:23:05,car_agent_62,subway,pt,297767.6193190193,2769228.700485192,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
22985,6:23:05,car_agent_62,subway,pt,300506.7274718382,2769795.5859907074,1,in_leg,,Blue,403_1044_UP,subway,leisure,9,119734,0.024745074159142427,spatial,5,"education,home,leisure,pt interaction,work"
22985,6:23:05,car_agent_62,subway,pt,301295.0747168778,2770537.294631145,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
22985,6:23:05,car_agent_62,subway,pt,302219.446832887,2771003.8441654923,1,in_leg,,Blue,403_1044_UP,subway,pt interaction,5,pt_BL12_DN,0.011104406280809973,spatial,5,"education,home,leisure,pt interaction,work"
22985,6:23:05,car_agent_62,subway,pt,302876.137424008,2770825.2264358024,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
22985,6:23:05,car_agent_62,subway,pt,303819.88166282687,2770589.681722159,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
22985,6:23:05,car_agent_62,subway,pt,305003.52937000204,2770512.1938605523,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
22995,6:23:15,car_agent_73,walk,walk,307951.29885714286,2770131.172,0,in_leg,,,,,home,0,5707,0.352096279275599,spatial,2,"home,leisure"
22996,6:23:16,pt_transfer_agent_21,walk,walk,304631.10093333333,2770536.4844,0,in_leg,,,,,home,0,131549,0.36653462484583565,spatial,4,"education,home,leisure,work"
22999,6:23:19,car_agent_62,subway,pt,296457.6975060714,2766991.956331945,1,in_leg,,Blue,403_1044_UP,subway,pt interaction,1,pt_BL06_UP,0.22259810345585157,spatial,5,"education,home,leisure,pt interaction,work"
22999,6:23:19,car_agent_62,subway,pt,296737.06743643316,2767528.2021628725,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
22999,6:23:19,car_agent_62,subway,pt,297845.36697544536,2769244.410160907,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
22999,6:23:19,car_agent_70,walk,walk,303804.1887079433,2770590.710859173,2,in_leg,,,,,pt interaction,2,pt_O07_DN,0.0,spatial,3,"home,leisure,pt interaction"
22999,6:23:19,car_agent_71,walk,walk,306726.5943767488,2769990.219355938,2,in_leg,,,,,car interaction,2,50252,0.0,spatial,5,"car interaction,home,leisure,shop,work"
23000,6:23:20,car_agent_62,subway,pt,297280.0465135749,2768510.551004265,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
23000,6:23:20,car_agent_62,subway,pt,300524.66764974553,2769812.6328461873,1,in_leg,,Blue,403_1044_UP,subway,leisure,9,119734,0.04949270564856409,spatial,5,"education,home,leisure,pt interaction,work"
23000,6:23:20,car_agent_62,subway,pt,301311.99431190285,2770545.988485947,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
23000,6:23:20,car_agent_62,subway,pt,302230.16081754403,2771000.925540539,1,in_leg,,Blue,403_1044_UP,subway,pt interaction,5,pt_BL12_DN,0.022208812561619946,spatial,5,"education,home,leisure,pt interaction,work"
23000,6:23:20,car_agent_62,subway,pt,302889.9889357085,2770821.7262033154,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
23000,6:23:20,car_agent_62,subway,pt,303835.5746177104,2770588.6525851456,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
23000,6:23:20,car_agent_62,subway,pt,305010.20546091197,2770511.8912749807,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
23009,6:23:29,car_agent_68,walk,walk,303804.19,2770590.71,0,in_leg,,,,,home,0,130880,0.0,spatial,2,"education,home"
23010,6:23:30,car_agent_73,walk,walk,307942.58471428574,2770117.748,0,in_leg,,,,,home,0,5707,0.36810065560599325,spatial,2,"home,leisure"
23011,6:23:31,car_agent_71,walk,walk,306738.13750139903,2769984.1574847503,2,in_leg,,,,,car interaction,2,50252,0.01303802166696906,spatial,5,"car interaction,home,leisure,shop,work"
23011,6:23:31,pt_transfer_agent_21,walk,walk,304615.1988,2770537.5272,0,in_leg,,,,,home,0,131549,0.3824709128825971,spatial,4,"education,home,leisure,work"
23011,6:23:31,pt_transfer_agent_41,walk,walk,305421.56,2772105.34,0,in_leg,,,,,home,0,14990,0.0,spatial,4,"education,home,pt interaction,shop"
23013,6:23:33,car_agent_62,subway,pt,296775.5166354925,2767598.079686662,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
23014,6:23:34,car_agent_62,subway,pt,296508.3153891322,2767091.079027782,1,in_leg,,Blue,403_1044_UP,subway,pt interaction,1,pt_BL06_UP,0.3338971551839848,spatial,5,"education,home,leisure,pt interaction,work"
23014,6:23:34,car_agent_62,subway,pt,297923.1146318714,2769260.1198366224,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
23014,6:23:34,car_agent_62,subway,pt,301328.91390692786,2770554.6823407486,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
23014,6:23:34,car_agent_70,walk,walk,303804.1887079433,2770590.710859173,2,in_leg,,,,,pt interaction,2,pt_O07_DN,0.0,spatial,3,"home,leisure,pt interaction"
23015,6:23:35,car_agent_62,subway,pt,297301.6162582601,2768547.5215203287,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
23015,6:23:35,car_agent_62,subway,pt,300542.6078276528,2769829.6797016673,1,in_leg,,Blue,403_1044_UP,subway,leisure,9,119734,0.07424033714825266,spatial,5,"education,home,leisure,pt interaction,work"
23015,6:23:35,car_agent_62,subway,pt,302240.874802201,2770998.0069155856,1,in_leg,,Blue,403_1044_UP,subway,pt interaction,5,pt_BL12_DN,0.03331321884237377,spatial,5,"education,home,leisure,pt interaction,work"
23015,6:23:35,car_agent_62,subway,pt,302903.840447409,2770818.2259708284,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
23015,6:23:35,car_agent_62,subway,pt,303851.26757259393,2770587.6234481316,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
23015,6:23:35,car_agent_62,subway,pt,305016.88155182195,2770511.588689409,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
23023,6:23:43,car_agent_71,walk,walk,306749.6806260493,2769978.095613563,2,in_leg,,,,,car interaction,2,50252,0.026076043333721616,spatial,5,"car interaction,home,leisure,shop,work"
23023,6:23:43,walk_agent_93,walk,walk,300488.79,2769778.54,0,in_leg,,,,,home,0,119734,0.0,spatial,5,"education,home,leisure,pt interaction,shop"
23024,6:23:44,car_agent_68,walk,walk,303788.20246835443,2770590.3168987343,0,in_leg,,,,,home,0,130880,0.015992363700317994,spatial,2,"education,home"
23024,6:23:44,walk_agent_93,walk,walk,300488.7872939309,2769778.5391352274,0,in_leg,,,,,pt interaction,1,pt_BL10_UP,0.0,spatial,5,"education,home,leisure,pt interaction,shop"
23025,6:23:45,car_agent_73,walk,walk,307933.87057142856,2770104.324,0,in_leg,,,,,home,0,5707,0.3841050319368098,spatial,2,"home,leisure"
23026,6:23:46,pt_transfer_agent_21,walk,walk,304599.29666666663,2770538.57,0,in_leg,,,,,home,0,131549,0.39840720091941656,spatial,4,"education,home,leisure,work"
23026,6:23:46,pt_transfer_agent_41,walk,walk,305409.87976283714,2772094.8096775706,0,in_leg,,,,,home,0,14990,0.015726271988133644,spatial,4,"education,home,pt interaction,shop"
23027,6:23:47,car_agent_62,subway,pt,296813.96583455184,2767667.957210452,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
23029,6:23:49,car_agent_62,subway,pt,296558.93327219295,2767190.2017236194,1,in_leg,,Blue,403_1044_UP,subway,pt interaction,1,pt_BL06_UP,0.44519620691211786,spatial,5,"education,home,leisure,pt interaction,work"
23029,6:23:49,car_agent_62,subway,pt,298000.86228829745,2769275.8295123377,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
23029,6:23:49,car_agent_62,subway,pt,301345.83350195293,2770563.3761955504,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
23029,6:23:49,car_agent_70,walk,walk,303804.1887079433,2770590.710859173,2,in_leg,,,,,pt interaction,2,pt_O07_DN,0.0,spatial,3,"home,leisure,pt interaction"
23030,6:23:50,car_agent_62,subway,pt,297323.18600294524,2768584.4920363924,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
23030,6:23:50,car_agent_62,subway,pt,300560.5480055601,2769846.726557147,1,in_leg,,Blue,403_1044_UP,subway,leisure,9,119734,0.09898796865051833,spatial,5,"education,home,leisure,pt interaction,work"
23030,6:23:50,car_agent_62,subway,pt,302251.588786858,2770995.0882906322,1,in_leg,,Blue,403_1044_UP,subway,pt interaction,5,pt_BL12_DN,0.04441762512318373,spatial,5,"education,home,leisure,pt interaction,work"
23030,6:23:50,car_agent_62,subway,pt,302917.69195910956,2770814.7257383415,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
23030,6:23:50,car_agent_62,subway,pt,303866.96052747744,2770586.5943111177,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
23030,6:23:50,car_agent_62,subway,pt,305023.5576427319,2770511.2861038377,1,in_leg,,Blue,403_1044_UP,subway,,,,,,5,"education,home,leisure,pt interaction,work"
23031,6:23:51,car_agent_57,walk,walk,307533.02,2769486.82,0,in_leg,,,,,home,0,142285,0.0,spatial,3,"car interaction,home,shop"
23036,6:23:56,car_agent_71,walk,walk,306761.2237506995,2769972.033742375,2,in_leg,,,,,shop,3,50252,0.026076043333721616,spatial,5,"car interaction,home,leisure,shop,work"
23039,6:23:59,car_agent_68,walk,walk,303772.21493670886,2770589.923797468,0,in_leg,,,,,home,0,130880,0.031984727400647436,spatial,2,"education,home"
23040,6:24:00,car_agent_73,walk,walk,307925.15642857144,2770090.9,0,in_leg,,,,,home,0,5707,0.4001094082675946,spatial,2,"home,leisure"
23040,6:24:00,pt_transfer_agent_41,walk,walk,305398.1995256742,2772084.279355142,0,in_leg,,,,,home,0,14990,0.03145254397599871,spatial,4,"education,home,pt interaction,shop"
