person_id,leg_index,mode,start_time_s,end_time_s,trav_time_s,start_x,start_y,end_x,end_y,start_link,end_link,distance,vehicleRefId,route_type,mode_original,pt_transitLineId,pt_transitRouteId,pt_boardingTime_s,pt_accessFacilityId,pt_egressFacilityId,pt_transportMode,pt_segment_start_stop,pt_segment_end_stop
car_agent_51,0,walk,24999,25000,1,304996.85,2770512.5,304996.8532790921,2770512.496446124,131549,pt_BL15_DN,0.006286206587170651,,generic,walk,,,,,,,,
car_agent_51,1,pt,25311,25447,136,304996.8532790921,2770512.496446124,303804.1887079433,2770590.710859173,pt_BL15_DN,BL14_DN.link:pt_BL14_DN,,,default_pt,pt,Blue,403_1065_DN,25311.0,BL15_DN.link:pt_BL15_DN,BL06_DN.link:pt_BL06_DN,subway,BL15_DN.link:pt_BL15_DN,BL14_DN.link:pt_BL14_DN
car_agent_51,1,pt,25311,25571,260,303804.1887079433,2770590.710859173,302862.28591230744,2770828.7266682894,BL14_DN.link:pt_BL14_DN,BL13_DN.link:pt_BL13_DN,,,default_pt,pt,Blue,403_1065_DN,,BL15_DN.link:pt_BL15_DN,BL06_DN.link:pt_BL06_DN,subway,BL14_DN.link:pt_BL14_DN,BL13_DN.link:pt_BL13_DN
car_agent_51,1,pt,25311,25668,357,302862.28591230744,2770828.7266682894,302208.73284823,2771006.7627904457,BL13_DN.link:pt_BL13_DN,BL12_DN.link:pt_BL12_DN,,,default_pt,pt,Blue,403_1065_DN,,BL15_DN.link:pt_BL15_DN,BL06_DN.link:pt_BL06_DN,subway,BL13_DN.link:pt_BL13_DN,BL12_DN.link:pt_BL12_DN
car_agent_51,1,pt,25311,25833,522,302208.73284823,2771006.7627904457,301278.15512185276,2770528.600776343,BL12_DN.link:pt_BL12_DN,BL11_DN.link:pt_BL11_DN,,,default_pt,pt,Blue,403_1065_DN,,BL15_DN.link:pt_BL15_DN,BL06_DN.link:pt_BL06_DN,subway,BL12_DN.link:pt_BL12_DN,BL11_DN.link:pt_BL11_DN
car_agent_51,1,pt,25311,25968,657,301278.15512185276,2770528.600776343,300488.7872939309,2769778.5391352274,BL11_DN.link:pt_BL11_DN,BL10_DN.link:pt_BL10_DN,,,default_pt,pt,Blue,403_1065_DN,,BL15_DN.link:pt_BL15_DN,BL06_DN.link:pt_BL06_DN,subway,BL11_DN.link:pt_BL11_DN,BL10_DN.link:pt_BL10_DN
car_agent_51,1,pt,25311,26183,872,300488.7872939309,2769778.5391352274,297689.8716625933,2769212.9908094765,BL10_DN.link:pt_BL10_DN,BL09_DN.link:pt_BL09_DN,,,default_pt,pt,Blue,403_1065_DN,,BL15_DN.link:pt_BL15_DN,BL06_DN.link:pt_BL06_DN,subway,BL10_DN.link:pt_BL10_DN,BL09_DN.link:pt_BL09_DN
car_agent_51,1,pt,25311,26290,979,297689.8716625933,2769212.9908094765,297236.90702420456,2768436.6099721375,BL09_DN.link:pt_BL09_DN,BL08_DN.link:pt_BL08_DN,,,default_pt,pt,Blue,403_1065_DN,,BL15_DN.link:pt_BL15_DN,BL06_DN.link:pt_BL06_DN,subway,BL09_DN.link:pt_BL09_DN,BL08_DN.link:pt_BL08_DN
car_agent_51,1,pt,25311,26425,1114,297236.90702420456,2768436.6099721375,296660.1690383145,2767388.4471152932,BL08_DN.link:pt_BL08_DN,BL07_DN.link:pt_BL07_DN,,,default_pt,pt,Blue,403_1065_DN,,BL15_DN.link:pt_BL15_DN,BL06_DN.link:pt_BL06_DN,subway,BL08_DN.link:pt_BL08_DN,BL07_DN.link:pt_BL07_DN
car_agent_51,1,pt,25311,26517,1206,296660.1690383145,2767388.4471152932,296356.4617399499,2766793.710940271,BL07_DN.link:pt_BL07_DN,pt_BL06_DN,,,default_pt,pt,Blue,403_1065_DN,,BL15_DN.link:pt_BL15_DN,BL06_DN.link:pt_BL06_DN,subway,BL07_DN.link:pt_BL07_DN,BL06_DN.link:pt_BL06_DN
car_agent_51,2,walk,26517,26518,1,296356.4617399499,2766793.710940271,296356.46,2766793.71,pt_BL06_DN,142529,0.002571088265434176,,generic,walk,,,,,,,,
car_agent_51,3,walk,32275,32276,1,296356.46,2766793.71,296356.4617399499,2766793.710940271,142529,pt_BL06_UP,0.002571088265434176,,generic,walk,,,,,,,,
car_agent_51,4,pt,32329,32417,88,296356.4617399499,2766793.710940271,296660.1690383145,2767388.4471152932,pt_BL06_UP,BL07_UP.link:pt_BL07_UP,,,default_pt,pt,Blue,403_1430_UP,32329.0,BL06_UP.link:pt_BL06_UP,BL15_UP.link:pt_BL15_UP,subway,BL06_UP.link:pt_BL06_UP,BL07_UP.link:pt_BL07_UP
car_agent_51,4,pt,32329,32543,214,296660.1690383145,2767388.4471152932,297236.90702420456,2768436.6099721375,BL07_UP.link:pt_BL07_UP,BL08_UP.link:pt_BL08_UP,,,default_pt,pt,Blue,403_1430_UP,,BL06_UP.link:pt_BL06_UP,BL15_UP.link:pt_BL15_UP,subway,BL07_UP.link:pt_BL07_UP,BL08_UP.link:pt_BL08_UP
car_agent_51,4,pt,32329,32642,313,297236.90702420456,2768436.6099721375,297689.8716625933,2769212.9908094765,BL08_UP.link:pt_BL08_UP,BL09_UP.link:pt_BL09_UP,,,default_pt,pt,Blue,403_1430_UP,,BL06_UP.link:pt_BL06_UP,BL15_UP.link:pt_BL15_UP,subway,BL08_UP.link:pt_BL08_UP,BL09_UP.link:pt_BL09_UP
car_agent_51,4,pt,32329,32857,528,297689.8716625933,2769212.9908094765,300488.7872939309,2769778.5391352274,BL09_UP.link:pt_BL09_UP,BL10_UP.link:pt_BL10_UP,,,default_pt,pt,Blue,403_1430_UP,,BL06_UP.link:pt_BL06_UP,BL15_UP.link:pt_BL15_UP,subway,BL09_UP.link:pt_BL09_UP,BL10_UP.link:pt_BL10_UP
car_agent_51,4,pt,32329,32988,659,300488.7872939309,2769778.5391352274,301278.15512185276,2770528.600776343,BL10_UP.link:pt_BL10_UP,BL11_UP.link:pt_BL11_UP,,,default_pt,pt,Blue,403_1430_UP,,BL06_UP.link:pt_BL06_UP,BL15_UP.link:pt_BL15_UP,subway,BL10_UP.link:pt_BL10_UP,BL11_UP.link:pt_BL11_UP
car_agent_51,4,pt,32329,33147,818,301278.15512185276,2770528.600776343,302208.73284823,2771006.7627904457,BL11_UP.link:pt_BL11_UP,BL12_UP.link:pt_BL12_UP,,,default_pt,pt,Blue,403_1430_UP,,BL06_UP.link:pt_BL06_UP,BL15_UP.link:pt_BL15_UP,subway,BL11_UP.link:pt_BL11_UP,BL12_UP.link:pt_BL12_UP
car_agent_51,4,pt,32329,33256,927,302208.73284823,2771006.7627904457,302862.28591230744,2770828.7266682894,BL12_UP.link:pt_BL12_UP,BL13_UP.link:pt_BL13_UP,,,default_pt,pt,Blue,403_1430_UP,,BL06_UP.link:pt_BL06_UP,BL15_UP.link:pt_BL15_UP,subway,BL12_UP.link:pt_BL12_UP,BL13_UP.link:pt_BL13_UP
car_agent_51,4,pt,32329,33361,1032,302862.28591230744,2770828.7266682894,303804.1887079433,2770590.710859173,BL13_UP.link:pt_BL13_UP,BL14_UP.link:pt_BL14_UP,,,default_pt,pt,Blue,403_1430_UP,,BL06_UP.link:pt_BL06_UP,BL15_UP.link:pt_BL15_UP,subway,BL13_UP.link:pt_BL13_UP,BL14_UP.link:pt_BL14_UP
car_agent_51,4,pt,32329,33480,1151,303804.1887079433,2770590.710859173,304996.8532790921,2770512.496446124,BL14_UP.link:pt_BL14_UP,pt_BL15_UP,,,default_pt,pt,Blue,403_1430_UP,,BL06_UP.link:pt_BL06_UP,BL15_UP.link:pt_BL15_UP,subway,BL14_UP.link:pt_BL14_UP,BL15_UP.link:pt_BL15_UP
car_agent_51,5,walk,33480,33481,1,304996.8532790921,2770512.496446124,304996.85,2770512.5,pt_BL15_UP,131549,0.006286206587170651,,generic,walk,,,,,,,,
car_agent_52,0,walk,24353,24358,5,305544.29,2770487.68,305544.43104231555,2770493.0390018015,62785,62785,6.96911476289376,,generic,walk,,,,,,,,
car_agent_52,1,car,24358,24681,323,305544.43104231555,2770493.0390018015,303772.09762209293,2771719.406602792,62785,102932,3413.002053541838,car_agent_52,links,car,,,,,,,,
car_agent_52,2,walk,24681,24689,8,303772.09762209293,2771719.406602792,303763.41,2771719.82,102932,102932,11.306687868234485,,generic,walk,,,,,,,,
car_agent_52,3,walk,45809,45817,8,303763.41,2771719.82,303772.09762209293,2771719.406602792,102932,102932,11.306687868234485,,generic,walk,,,,,,,,
car_agent_52,4,car,45817,46031,214,303772.09762209293,2771719.406602792,305544.43104231555,2770493.0390018015,102932,62785,3607.967360752354,car_agent_52,links,car,,,,,,,,
car_agent_52,5,walk,46031,46036,5,305544.43104231555,2770493.0390018015,305544.29,2770487.68,62785,62785,6.96911476289376,,generic,walk,,,,,,,,
car_agent_53,0,walk,25458,25459,1,303804.19,2770590.71,303804.1887079433,2770590.710859173,130880,pt_BL14_DN,0.002017132872603192,,generic,walk,,,,,,,,
car_agent_53,1,pt,25583,25707,124,303804.1887079433,2770590.710859173,302862.28591230744,2770828.7266682894,pt_BL14_DN,BL13_DN.link:pt_BL13_DN,,,default_pt,pt,Blue,403_1427_DN,25583.0,BL14_DN.link:pt_BL14_DN,BL12_DN.link:pt_BL12_DN,subway,BL14_DN.link:pt_BL14_DN,BL13_DN.link:pt_BL13_DN
car_agent_53,1,pt,25583,25804,221,302862.28591230744,2770828.7266682894,302208.73284823,2771006.7627904457,BL13_DN.link:pt_BL13_DN,pt_BL12_DN,,,default_pt,pt,Blue,403_1427_DN,,BL14_DN.link:pt_BL14_DN,BL12_DN.link:pt_BL12_DN,subway,BL13_DN.link:pt_BL13_DN,BL12_DN.link:pt_BL12_DN
car_agent_53,2,walk,25804,25805,1,302208.73284823,2771006.7627904457,302208.73,2771006.76,pt_BL12_DN,24116,0.005183561952480208,,generic,walk,,,,,,,,
car_agent_53,3,walk,54327,54328,1,302208.73,2771006.76,302208.73284823,2771006.7627904457,24116,pt_BL12_UP,0.005183561952480208,,generic,walk,,,,,,,,
car_agent_53,4,pt,54567,54671,104,302208.73284823,2771006.7627904457,302862.28591230744,2770828.7266682894,pt_BL12_UP,BL13_UP.link:pt_BL13_UP,,,default_pt,pt,Blue,403_1216_UP,54567.0,BL12_UP.link:pt_BL12_UP,BL14_UP.link:pt_BL14_UP,subway,BL12_UP.link:pt_BL12_UP,BL13_UP.link:pt_BL13_UP
car_agent_53,4,pt,54567,54776,209,302862.28591230744,2770828.7266682894,303804.1887079433,2770590.710859173,BL13_UP.link:pt_BL13_UP,pt_BL14_UP,,,default_pt,pt,Blue,403_1216_UP,,BL12_UP.link:pt_BL12_UP,BL14_UP.link:pt_BL14_UP,subway,BL13_UP.link:pt_BL13_UP,BL14_UP.link:pt_BL14_UP
car_agent_53,5,walk,54776,54777,1,303804.1887079433,2770590.710859173,303804.19,2770590.71,pt_BL14_UP,130880,0.002017132872603192,,generic,walk,,,,,,,,
car_agent_54,0,walk,24592,24593,1,302953.21,2775206.77,302953.21308334323,2775206.774237271,64975,pt_R15_DN,0.006812480058999296,,generic,walk,,,,,,,,
car_agent_54,1,pt,24800,24943,143,302953.21308334323,2775206.774237271,302466.35034877015,2773787.84244833,pt_R15_DN,R14_DN.link:pt_R14_DN,,,default_pt,pt,Red,377_2041_DN,24800.0,R15_DN.link:pt_R15_DN,R10_DN.link:pt_R10_DN,subway,R15_DN.link:pt_R15_DN,R14_DN.link:pt_R14_DN
car_agent_54,1,pt,24800,25058,258,302466.35034877015,2773787.84244833,302420.87309941766,2772784.2812742996,R14_DN.link:pt_R14_DN,R13_DN.link:pt_R13_DN,,,default_pt,pt,Red,377_2041_DN,,R15_DN.link:pt_R15_DN,R10_DN.link:pt_R10_DN,subway,R14_DN.link:pt_R14_DN,R13_DN.link:pt_R13_DN
car_agent_54,1,pt,24800,25164,364,302420.87309941766,2772784.2812742996,302533.88988664316,2772255.802057084,R13_DN.link:pt_R13_DN,R12_DN.link:pt_R12_DN,,,default_pt,pt,Red,377_2041_DN,,R15_DN.link:pt_R15_DN,R10_DN.link:pt_R10_DN,subway,R13_DN.link:pt_R13_DN,R12_DN.link:pt_R12_DN
car_agent_54,1,pt,24800,25255,455,302533.88988664316,2772255.802057084,302503.61297324795,2771706.944751381,R12_DN.link:pt_R12_DN,R11_DN.link:pt_R11_DN,,,default_pt,pt,Red,377_2041_DN,,R15_DN.link:pt_R15_DN,R10_DN.link:pt_R10_DN,subway,R12_DN.link:pt_R12_DN,R11_DN.link:pt_R11_DN
car_agent_54,1,pt,24800,25357,557,302503.61297324795,2771706.944751381,302208.73284823,2771006.7627904457,R11_DN.link:pt_R11_DN,pt_R10_DN,,,default_pt,pt,Red,377_2041_DN,,R15_DN.link:pt_R15_DN,R10_DN.link:pt_R10_DN,subway,R11_DN.link:pt_R11_DN,R10_DN.link:pt_R10_DN
car_agent_54,2,walk,25357,26252,895,302208.73284823,2771006.7627904457,302208.73284823,2771006.7627904457,pt_R10_DN,pt_BL12_DN,0.0,,generic,walk,,,,,,,,
car_agent_54,3,pt,26358,26523,165,302208.73284823,2771006.7627904457,301278.15512185276,2770528.600776343,pt_BL12_DN,BL11_DN.link:pt_BL11_DN,,,default_pt,pt,Blue,403_1085_DN,26358.0,BL12_DN.link:pt_BL12_DN,BL06_DN.link:pt_BL06_DN,subway,BL12_DN.link:pt_BL12_DN,BL11_DN.link:pt_BL11_DN
car_agent_54,3,pt,26358,26675,317,301278.15512185276,2770528.600776343,300488.7872939309,2769778.5391352274,BL11_DN.link:pt_BL11_DN,BL10_DN.link:pt_BL10_DN,,,default_pt,pt,Blue,403_1085_DN,,BL12_DN.link:pt_BL12_DN,BL06_DN.link:pt_BL06_DN,subway,BL11_DN.link:pt_BL11_DN,BL10_DN.link:pt_BL10_DN
car_agent_54,3,pt,26358,26897,539,300488.7872939309,2769778.5391352274,297689.8716625933,2769212.9908094765,BL10_DN.link:pt_BL10_DN,BL09_DN.link:pt_BL09_DN,,,default_pt,pt,Blue,403_1085_DN,,BL12_DN.link:pt_BL12_DN,BL06_DN.link:pt_BL06_DN,subway,BL10_DN.link:pt_BL10_DN,BL09_DN.link:pt_BL09_DN
car_agent_54,3,pt,26358,27004,646,297689.8716625933,2769212.9908094765,297236.90702420456,2768436.6099721375,BL09_DN.link:pt_BL09_DN,BL08_DN.link:pt_BL08_DN,,,default_pt,pt,Blue,403_1085_DN,,BL12_DN.link:pt_BL12_DN,BL06_DN.link:pt_BL06_DN,subway,BL09_DN.link:pt_BL09_DN,BL08_DN.link:pt_BL08_DN
car_agent_54,3,pt,26358,27139,781,297236.90702420456,2768436.6099721375,296660.1690383145,2767388.4471152932,BL08_DN.link:pt_BL08_DN,BL07_DN.link:pt_BL07_DN,,,default_pt,pt,Blue,403_1085_DN,,BL12_DN.link:pt_BL12_DN,BL06_DN.link:pt_BL06_DN,subway,BL08_DN.link:pt_BL08_DN,BL07_DN.link:pt_BL07_DN
car_agent_54,3,pt,26358,27235,877,296660.1690383145,2767388.4471152932,296356.4617399499,2766793.710940271,BL07_DN.link:pt_BL07_DN,pt_BL06_DN,,,default_pt,pt,Blue,403_1085_DN,,BL12_DN.link:pt_BL12_DN,BL06_DN.link:pt_BL06_DN,subway,BL07_DN.link:pt_BL07_DN,BL06_DN.link:pt_BL06_DN
car_agent_54,4,walk,27235,27236,1,296356.4617399499,2766793.710940271,296356.46,2766793.71,pt_BL06_DN,142529,0.002571088265434176,,generic,walk,,,,,,,,
car_agent_54,5,walk,29975,29976,1,296356.46,2766793.71,296356.4617399499,2766793.710940271,142529,pt_BL06_UP,0.002571088265434176,,generic,walk,,,,,,,,
car_agent_54,6,pt,30072,30170,98,296356.4617399499,2766793.710940271,296660.1690383145,2767388.4471152932,pt_BL06_UP,BL07_UP.link:pt_BL07_UP,,,default_pt,pt,Blue,403_1472_UP,30072.0,BL06_UP.link:pt_BL06_UP,BL12_UP.link:pt_BL12_UP,subway,BL06_UP.link:pt_BL06_UP,BL07_UP.link:pt_BL07_UP
car_agent_54,6,pt,30072,30306,234,296660.1690383145,2767388.4471152932,297236.90702420456,2768436.6099721375,BL07_UP.link:pt_BL07_UP,BL08_UP.link:pt_BL08_UP,,,default_pt,pt,Blue,403_1472_UP,,BL06_UP.link:pt_BL06_UP,BL12_UP.link:pt_BL12_UP,subway,BL07_UP.link:pt_BL07_UP,BL08_UP.link:pt_BL08_UP
car_agent_54,6,pt,30072,30415,343,297236.90702420456,2768436.6099721375,297689.8716625933,2769212.9908094765,BL08_UP.link:pt_BL08_UP,BL09_UP.link:pt_BL09_UP,,,default_pt,pt,Blue,403_1472_UP,,BL06_UP.link:pt_BL06_UP,BL12_UP.link:pt_BL12_UP,subway,BL08_UP.link:pt_BL08_UP,BL09_UP.link:pt_BL09_UP
car_agent_54,6,pt,30072,30640,568,297689.8716625933,2769212.9908094765,300488.7872939309,2769778.5391352274,BL09_UP.link:pt_BL09_UP,BL10_UP.link:pt_BL10_UP,,,default_pt,pt,Blue,403_1472_UP,,BL06_UP.link:pt_BL06_UP,BL12_UP.link:pt_BL12_UP,subway,BL09_UP.link:pt_BL09_UP,BL10_UP.link:pt_BL10_UP
car_agent_54,6,pt,30072,30786,714,300488.7872939309,2769778.5391352274,301278.15512185276,2770528.600776343,BL10_UP.link:pt_BL10_UP,BL11_UP.link:pt_BL11_UP,,,default_pt,pt,Blue,403_1472_UP,,BL06_UP.link:pt_BL06_UP,BL12_UP.link:pt_BL12_UP,subway,BL10_UP.link:pt_BL10_UP,BL11_UP.link:pt_BL11_UP
car_agent_54,6,pt,30072,30950,878,301278.15512185276,2770528.600776343,302208.73284823,2771006.7627904457,BL11_UP.link:pt_BL11_UP,pt_BL12_UP,,,default_pt,pt,Blue,403_1472_UP,,BL06_UP.link:pt_BL06_UP,BL12_UP.link:pt_BL12_UP,subway,BL11_UP.link:pt_BL11_UP,BL12_UP.link:pt_BL12_UP
car_agent_54,7,walk,30950,31845,895,302208.73284823,2771006.7627904457,302208.73284823,2771006.7627904457,pt_BL12_UP,pt_R10_UP,0.0,,generic,walk,,,,,,,,
car_agent_54,8,pt,31913,32015,102,302208.73284823,2771006.7627904457,302503.61297324795,2771706.944751381,pt_R10_UP,R11_UP.link:pt_R11_UP,,,default_pt,pt,Red,377_2114_UP,31913.0,R10_UP.link:pt_R10_UP,R15_UP.link:pt_R15_UP,subway,R10_UP.link:pt_R10_UP,R11_UP.link:pt_R11_UP
car_agent_54,8,pt,31913,32105,192,302503.61297324795,2771706.944751381,302533.88988664316,2772255.802057084,R11_UP.link:pt_R11_UP,R12_UP.link:pt_R12_UP,,,default_pt,pt,Red,377_2114_UP,,R10_UP.link:pt_R10_UP,R15_UP.link:pt_R15_UP,subway,R11_UP.link:pt_R11_UP,R12_UP.link:pt_R12_UP
car_agent_54,8,pt,31913,32193,280,302533.88988664316,2772255.802057084,302420.87309941766,2772784.2812742996,R12_UP.link:pt_R12_UP,R13_UP.link:pt_R13_UP,,,default_pt,pt,Red,377_2114_UP,,R10_UP.link:pt_R10_UP,R15_UP.link:pt_R15_UP,subway,R12_UP.link:pt_R12_UP,R13_UP.link:pt_R13_UP
car_agent_54,8,pt,31913,32310,397,302420.87309941766,2772784.2812742996,302466.35034877015,2773787.84244833,R13_UP.link:pt_R13_UP,R14_UP.link:pt_R14_UP,,,default_pt,pt,Red,377_2114_UP,,R10_UP.link:pt_R10_UP,R15_UP.link:pt_R15_UP,subway,R13_UP.link:pt_R13_UP,R14_UP.link:pt_R14_UP
car_agent_54,8,pt,31913,32447,534,302466.35034877015,2773787.84244833,302953.21308334323,2775206.774237271,R14_UP.link:pt_R14_UP,pt_R15_UP,,,default_pt,pt,Red,377_2114_UP,,R10_UP.link:pt_R10_UP,R15_UP.link:pt_R15_UP,subway,R14_UP.link:pt_R14_UP,R15_UP.link:pt_R15_UP
car_agent_54,9,walk,32447,32448,1,302953.21308334323,2775206.774237271,302953.21,2775206.77,pt_R15_UP,64975,0.006812480058999296,,generic,walk,,,,,,,,
car_agent_55,0,walk,25339,25347,8,303763.41,2771719.82,303772.09762209293,2771719.406602792,102932,102932,11.306687868234485,,generic,walk,,,,,,,,
car_agent_55,1,car,25347,25747,400,303772.09762209293,2771719.406602792,306726.5943767488,2769990.219355938,102932,50252,5664.027091498838,car_agent_55,links,car,,,,,,,,
car_agent_55,2,walk,25747,25808,61,306726.5943767488,2769990.219355938,306784.31,2769959.91,50252,50252,84.74714083466898,,generic,walk,,,,,,,,
car_agent_55,3,walk,30505,30566,61,306784.31,2769959.91,306726.5943767488,2769990.219355938,50252,50252,84.74714083466898,,generic,walk,,,,,,,,
car_agent_55,4,car,30566,30849,283,306726.5943767488,2769990.219355938,305415.96418649855,2772105.3881622325,50252,14990,3957.7350175281636,car_agent_55,links,car,,,,,,,,
car_agent_55,5,walk,30849,30854,5,305415.96418649855,2772105.3881622325,305421.56,2772105.34,14990,14990,7.274826987689661,,generic,walk,,,,,,,,
car_agent_55,6,walk,38674,38679,5,305421.56,2772105.34,305415.96418649855,2772105.3881622325,14990,14990,7.274826987689661,,generic,walk,,,,,,,,
car_agent_55,7,car,38679,38828,149,305415.96418649855,2772105.3881622325,304996.7733462774,2770503.336962256,14990,131549,2332.6621196071055,car_agent_55,links,car,,,,,,,,
car_agent_55,8,walk,38828,38836,8,304996.7733462774,2770503.336962256,304996.85,2770512.5,131549,131549,11.91236587192002,,generic,walk,,,,,,,,
car_agent_55,9,walk,61065,61073,8,304996.85,2770512.5,304996.7733462774,2770503.336962256,131549,131549,11.91236587192002,,generic,walk,,,,,,,,
car_agent_55,10,car,61073,61295,222,304996.7733462774,2770503.336962256,303772.09762209293,2771719.406602792,131549,102932,2860.436200579732,car_agent_55,links,car,,,,,,,,
car_agent_55,11,walk,61295,61303,8,303772.09762209293,2771719.406602792,303763.41,2771719.82,102932,102932,11.306687868234485,,generic,walk,,,,,,,,
car_agent_56,0,walk,23220,25294,2074,305421.56,2772105.34,303804.19,2770590.71,14990,130880,2880.6045691697086,,generic,walk,,,,,,,,
car_agent_56,1,walk,52020,54094,2074,303804.19,2770590.71,305421.56,2772105.34,130880,14990,2880.6045691697086,,generic,walk,,,,,,,,
car_agent_57,0,walk,23571,23620,49,307533.02,2769486.82,307533.63454980805,2769539.3801249443,142285,142285,68.3328328516582,,generic,walk,,,,,,,,
car_agent_57,1,car,23620,24007,387,307533.63454980805,2769539.3801249443,302208.3430382476,2771005.3149012844,142285,24116,6496.623067035868,car_agent_57,links,car,,,,,,,,
car_agent_57,2,walk,24007,24008,1,302208.3430382476,2771005.3149012844,302208.73,2771006.76,24116,24116,1.9448146401350181,,generic,walk,,,,,,,,
car_agent_57,3,walk,45457,45458,1,302208.73,2771006.76,302208.3430382476,2771005.3149012844,24116,24116,1.9448146401350181,,generic,walk,,,,,,,,
car_agent_57,4,car,45458,46052,594,302208.3430382476,2771005.3149012844,307533.63454980805,2769539.3801249443,24116,142285,9336.008457862567,car_agent_57,links,car,,,,,,,,
car_agent_57,5,walk,46052,46101,49,307533.63454980805,2769539.3801249443,307533.02,2769486.82,142285,142285,68.3328328516582,,generic,walk,,,,,,,,
car_agent_57,6,walk,51583,51632,49,307533.02,2769486.82,307533.63454980805,2769539.3801249443,142285,142285,68.3328328516582,,generic,walk,,,,,,,,
car_agent_57,7,car,51632,51632,0,307533.63454980805,2769539.3801249443,307533.63454980805,2769539.3801249443,142285,142285,0.0,car_agent_57,links,car,,,,,,,,
car_agent_57,8,walk,51632,51681,49,307533.63454980805,2769539.3801249443,307533.02,2769486.82,142285,142285,68.3328328516582,,generic,walk,,,,,,,,
car_agent_58,0,walk,22798,22800,2,308143.01,2770426.5,308142.9606516019,2770423.7279381366,5707,5707,3.604251404136081,,generic,walk,,,,,,,,
car_agent_58,1,car,22800,23037,237,308142.9606516019,2770423.7279381366,305795.3500298177,2770702.2012074203,5707,78792,3533.1456819899417,car_agent_58,links,car,,,,,,,,
car_agent_58,2,walk,23037,23037,0,305795.3500298177,2770702.2012074203,305795.35,2770702.2,78792,78792,0.0015701247400278311,,generic,walk,,,,,,,,
car_agent_58,3,walk,29750,29750,0,305795.35,2770702.2,305795.3500298177,2770702.2012074203,78792,78792,0.0015701247400278311,,generic,walk,,,,,,,,
car_agent_58,4,car,29750,30002,252,305795.3500298177,2770702.2012074203,302208.3430382476,2771005.3149012844,78792,24116,4104.799034259213,car_agent_58,links,car,,,,,,,,
car_agent_58,5,walk,30002,30003,1,302208.3430382476,2771005.3149012844,302208.73,2771006.76,24116,24116,1.9448146401350181,,generic,walk,,,,,,,,
car_agent_58,6,walk,36065,36066,1,302208.73,2771006.76,302208.3430382476,2771005.3149012844,24116,24116,1.9448146401350181,,generic,walk,,,,,,,,
car_agent_58,7,car,36066,36221,155,302208.3430382476,2771005.3149012844,300488.32202148304,2769769.6543999678,24116,119734,2859.1424287621912,car_agent_58,links,car,,,,,,,,
car_agent_58,8,walk,36221,36229,8,300488.32202148304,2769769.6543999678,300488.79,2769778.54,119734,119734,11.567289534979336,,generic,walk,,,,,,,,
car_agent_58,9,walk,65848,65856,8,300488.79,2769778.54,300488.32202148304,2769769.6543999678,119734,119734,11.567289534979336,,generic,walk,,,,,,,,
car_agent_58,10,car,65856,66344,488,300488.32202148304,2769769.6543999678,308142.9606516019,2770423.7279381366,119734,5707,8666.1443940089,car_agent_58,links,car,,,,,,,,
car_agent_58,11,walk,66344,66346,2,308142.9606516019,2770423.7279381366,308143.01,2770426.5,5707,5707,3.604251404136081,,generic,walk,,,,,,,,
car_agent_59,0,walk,22656,22717,61,306784.31,2769959.91,306726.5943767488,2769990.219355938,50252,50252,84.74714083466898,,generic,walk,,,,,,,,
car_agent_59,1,car,22717,23409,692,306726.5943767488,2769990.219355938,301279.1508896225,2770528.337822943,50252,110633,7708.630063035613,car_agent_59,links,car,,,,,,,,
car_agent_59,2,walk,23409,23409,0,301279.1508896225,2770528.337822943,301278.16,2770528.6,110633,110633,1.3324835459087507,,generic,walk,,,,,,,,
car_agent_59,3,walk,51481,51481,0,301278.16,2770528.6,301279.1508896225,2770528.337822943,110633,110633,1.3324835459087507,,generic,walk,,,,,,,,
car_agent_59,4,car,51481,51572,91,301279.1508896225,2770528.337822943,300488.32202148304,2769769.6543999678,110633,119734,1429.5961876574042,car_agent_59,links,car,,,,,,,,
car_agent_59,5,walk,51572,51580,8,300488.32202148304,2769769.6543999678,300488.79,2769778.54,119734,119734,11.567289534979336,,generic,walk,,,,,,,,
car_agent_59,6,walk,57644,57652,8,300488.79,2769778.54,300488.32202148304,2769769.6543999678,119734,119734,11.567289534979336,,generic,walk,,,,,,,,
car_agent_59,7,car,57652,57725,73,300488.32202148304,2769769.6543999678,301279.1508896225,2770528.337822943,119734,110633,1647.1531821527565,car_agent_59,links,car,,,,,,,,
car_agent_59,8,walk,57725,57725,0,301279.1508896225,2770528.337822943,301278.16,2770528.6,110633,110633,1.3324835459087507,,generic,walk,,,,,,,,
car_agent_59,9,walk,65900,65900,0,301278.16,2770528.6,301279.1508896225,2770528.337822943,110633,110633,1.3324835459087507,,generic,walk,,,,,,,,
car_agent_59,10,car,65900,66347,447,301279.1508896225,2770528.337822943,306726.5943767488,2769990.219355938,110633,50252,6600.694747967351,car_agent_59,links,car,,,,,,,,
car_agent_59,11,walk,66347,66408,61,306726.5943767488,2769990.219355938,306784.31,2769959.91,50252,50252,84.74714083466898,,generic,walk,,,,,,,,
car_agent_60,0,walk,22564,22874,310,305795.35,2770702.2,305544.2927337069,2770487.684429254,78792,pt_BL16_DN,429.2888199993782,,generic,walk,,,,,,,,
