stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station
NWT138130,臺大癌醫(基隆路),25.01571376,121.5422472,NWT138130,0,
NWT138131,臺灣科技大學,25.01415156,121.540464,NWT138131,0,
NWT138132,公館,25.0121089588721,121.538069443257,NWT138132,0,
NWT138133,福和橋(林森路),25.003877,121.523431,NWT138133,0,
NWT138134,永元路,25.00158,121.522296,NWT138134,0,
NWT138152,泰和街,25.00051177,121.4996424,NWT138152,0,
NWT138154,連城中和路口,25.002187,121.498749,NWT138154,0,
NWT138173,網溪國小一,25.011264,121.520115,NWT138173,0,
NWT138174,竹林路口,25.014315,121.517667,NWT138174,0,
NWT138380,長榮路,25.09231282,121.4603296,NWT138380,0,
NWT138381,永平市場,25.090164,121.459433,NWT138381,0,
NWT138382,永樂街,25.08836259,121.458711,NWT138382,0,
NWT138383,長安里,25.080413,121.4590687,NWT138383,0,
NWT138384,永安圖書館,25.078598,121.4621625,NWT138384,0,
NWT138386,大同新村,25.0751848083815,121.467915780225,NWT138386,0,
NWT138387,褒仔寮,25.07235,121.468721,NWT138387,0,
NWT138388,穀保家商,25.0720737220282,121.470692510068,NWT138388,0,
NWT138389,仙公廟,25.071403,121.473752,NWT138389,0,
NWT138390,博愛新村,25.069419,121.477545,NWT138390,0,
NWT138391,三重商工(中正北路),25.06855,121.48052,NWT138391,0,
NWT138392,忠孝路口,25.067158,121.482737,NWT138392,0,
NWT138393,果菜市場,25.06522,121.48533,NWT138393,0,
NWT138394,修德國小,25.0670131,121.489458,NWT138394,0,
NWT138395,大智街口,25.07047254,121.4921724,NWT138395,0,
NWT138396,介壽廣場,25.071369,121.49367,NWT138396,0,
NWT138397,捷運三重國小站,25.07022903,121.496763,NWT138397,0,
NWT138398,介壽廣場,25.0715952730589,121.493557306213,NWT138398,0,
NWT138399,大智街口(三重),25.0702152144716,121.491668116521,NWT138399,0,
NWT138400,修德國小,25.06695831,121.4891025,NWT138400,0,
NWT138401,明志國中,25.064435,121.4870554,NWT138401,0,
NWT138402,果菜市場,25.06562,121.48533,NWT138402,0,
NWT138403,忠孝路口,25.06735,121.48285,NWT138403,0,
NWT138404,三重商工(中正北路),25.068996,121.479868,NWT138404,0,
NWT138405,博愛新村,25.06960674,121.4776987,NWT138405,0,
NWT138406,仙公廟,25.07162633,121.4736481,NWT138406,0,
NWT138407,穀保家商,25.07213746,121.47112,NWT138407,0,
NWT138408,褒仔寮,25.07259848,121.4684027,NWT138408,0,
NWT138409,大同新村,25.0742021514958,121.467750089647,NWT138409,0,
NWT138410,永安南路,25.077778,121.4657646,NWT138410,0,
NWT138411,永安圖書館,25.078594,121.4624869,NWT138411,0,
NWT138412,長安里,25.080618,121.458978,NWT138412,0,
NWT138424,永和區公所(永貞路),25.007054,121.5208536,NWT138424,0,
NWT138487,高公局,25.066502,121.424462,NWT138487,0,
NWT138488,啟聰學校,25.07451003,121.5136892,NWT138488,0,
NWT138489,酒泉重慶路口,25.07328,121.51367,NWT138489,0,
NWT138490,民族重慶路口,25.0685256,121.5142266,NWT138490,0,
NWT138491,蘭州國中,25.06851222,121.5161869,NWT138491,0,
NWT138492,民族承德路口,25.06894017,121.5185487,NWT138492,0,
NWT138493,捷運圓山站(圓山轉運站),25.07157,121.5200431,NWT138493,0,
NWT138495,庫倫街,25.07201334,121.5176838,NWT138495,0,
NWT138496,大龍峒保安宮,25.07209068,121.515621,NWT138496,0,
NWT138497,酒泉重慶路口,25.072042,121.514591,NWT138497,0,
NWT138498,啟聰學校,25.07428254,121.5140862,NWT138498,0,
NWT138499,高公局,25.067271,121.424034,NWT138499,0,
NWT138516,山腳溪橋,25.06359,121.42295,NWT138516,0,
NWT138517,泰山國中,25.064055,121.42611,NWT138517,0,
NWT138518,憲訓中心,25.063667,121.428533,NWT138518,0,
NWT138519,泰山國小,25.06209478,121.4320399,NWT138519,0,
NWT138520,泰山分駐所,25.06083,121.4334,NWT138520,0,
NWT138521,福泰里,25.05892699,121.434603,NWT138521,0,
NWT138522,泰林仁德路口,25.05713,121.43571,NWT138522,0,
NWT138523,環河路口,25.05498,121.43703,NWT138523,0,
NWT138524,泰林路新北大道口,25.0531414843833,121.438154103996,NWT138524,0,
NWT138526,新泰游泳池,25.045563,121.44267,NWT138526,0,
NWT138527,新泰國中北站,25.043577,121.44377,NWT138527,0,
NWT138528,新泰復興路口,25.04174,121.444965,NWT138528,0,
NWT138529,新莊棒球場(立功里立德里),25.041709,121.446267,NWT138529,0,
NWT138530,新莊體育場(立功里),25.042457,121.447989,NWT138530,0,
NWT138531,新莊田徑場(中和里),25.043465,121.451981,NWT138531,0,
NWT138532,復興路二段,25.044235,121.456478,NWT138532,0,
NWT138533,臺北醫院(復興路),25.044339,121.458374,NWT138533,0,
NWT138534,復興路三段,25.044465,121.46284,NWT138534,0,
NWT138535,化成路,25.042702,121.464687,NWT138535,0,
NWT138536,金陵女中,25.0427471,121.4665635,NWT138536,0,
NWT138537,中興街口,25.045403,121.469408,NWT138537,0,
NWT138538,捷運先嗇宮站,25.046158,121.471374,NWT138538,0,
NWT138539,五谷王廟,25.047009,121.473986,NWT138539,0,
NWT138540,菜寮(重新路),25.057218,121.487921,NWT138540,0,
NWT138541,捷運菜寮站,25.05907329,121.4905425,NWT138541,0,
NWT138542,中山藝術公園,25.06043253,121.4925214,NWT138542,0,
NWT138543,大同路口,25.061403,121.49493,NWT138543,0,
NWT138544,天台廣場,25.062277,121.498323,NWT138544,0,
NWT138545,捷運台北橋站,25.063054,121.50044,NWT138545,0,
NWT138546,捷運民權西路站,25.0628480067,121.5178677888,NWT138546,0,
NWT138547,台泥大樓(馬偕醫院),25.0608309862107,121.522776776113,NWT138547,0,
NWT138548,馬偕醫院,25.05785889251285,121.5213624120506,NWT138548,0,
NWT138549,捷運雙連站,25.0575481163977,121.519034332355,NWT138549,0,
NWT138550,成淵高中,25.0593635889387,121.51836569309,NWT138550,0,
NWT138551,民權大龍街口,25.06309981,121.5165811,NWT138551,0,
NWT138552,三重派出所(重新路),25.063667,121.501606,NWT138552,0,
NWT138553,捷運台北橋站,25.06321,121.500403,NWT138553,0,
NWT138554,天台廣場,25.061930885,121.496784994,NWT138554,0,
NWT138555,大同路口,25.0614913406773,121.494254721567,NWT138555,0,
NWT138556,中山藝術公園,25.060541,121.492298,NWT138556,0,
NWT138558,菜寮(重新路),25.05744645,121.4878276,NWT138558,0,
NWT138559,五谷王廟,25.04728267,121.4740976,NWT138559,0,
NWT138560,捷運先嗇宮站,25.046125,121.47048,NWT138560,0,
NWT138561,中興街口,25.044972,121.468523,NWT138561,0,
NWT138562,金陵女中,25.043117,121.466676,NWT138562,0,
NWT138563,化成路,25.04303,121.46494,NWT138563,0,
NWT138564,復興路三段,25.04461,121.46269,NWT138564,0,
NWT138565,臺北醫院(復興路),25.044488,121.45849,NWT138565,0,
NWT138566,復興路二段,25.044352,121.456251,NWT138566,0,
NWT138567,新莊田徑場(中和里),25.04361421,121.4518908,NWT138567,0,
NWT138568,新莊體育場(立功里),25.04265625,121.4481033,NWT138568,0,
NWT138569,新莊棒球場(立功里立德里),25.04205378,121.4467068,NWT138569,0,
NWT138570,新泰復興路口,25.041699,121.44511,NWT138570,0,
NWT138571,新泰國中北站,25.043704,121.443917,NWT138571,0,
NWT138572,新泰游泳池,25.045687,121.442745,NWT138572,0,
NWT138574,泰林路新北大道口,25.05312196,121.4382775,NWT138574,0,
NWT138575,環河路口,25.05511,121.437108,NWT138575,0,
NWT138576,泰林仁德路口,25.057291,121.435831,NWT138576,0,
NWT138577,福泰里,25.058751,121.434979,NWT138577,0,
NWT138578,泰山分駐所,25.06105325,121.4335302,NWT138578,0,
NWT138579,泰山國小,25.06237887,121.431808,NWT138579,0,
NWT138580,憲訓中心,25.063788,121.428621,NWT138580,0,
NWT138581,泰山國中,25.0642,121.42629,NWT138581,0,
NWT138728,捷運蘆洲站,25.09079,121.465126,NWT138728,0,
NWT138729,仁愛國小,25.0898,121.46902,NWT138729,0,
NWT138730,仁愛街口,25.091804,121.47236,NWT138730,0,
NWT138731,民族民義街口,25.091576,121.474173,NWT138731,0,
NWT138732,樓厝一,25.089878,121.477423,NWT138732,0,
NWT138733,信義里,25.08828352,121.4792741,NWT138733,0,
NWT138734,玉清宮,25.086226,121.47943,NWT138734,0,
NWT138735,大慶社區,25.08544,121.4785,NWT138735,0,
NWT138736,鷺江國小(民族路),25.084108,121.475778,NWT138736,0,
NWT138737,鷺江國小(三民路),25.082946,121.475381,NWT138737,0,
NWT138738,溪墘,25.08152373,121.4767899,NWT138738,0,
NWT138739,捷運徐匯中學站,25.080739,121.479321,NWT138739,0,
NWT138740,徐匯中學,25.079599,121.481246,NWT138740,0,
NWT138741,幸福市場,25.078537,121.483076,NWT138741,0,
NWT138742,建和新村,25.07777593,121.4845214,NWT138742,0,
NWT138743,捷運三和國中站,25.07669,121.486331,NWT138743,0,
NWT138744,格致中學(自強路),25.07479901,121.4872153,NWT138744,0,
NWT138745,永德里,25.072367,121.486855,NWT138745,0,
NWT138746,厚德國小,25.07204,121.48902,NWT138746,0,
NWT138747,忠孝路口,25.07174969,121.4919747,NWT138747,0,
NWT138748,介壽廣場,25.071369,121.49367,NWT138748,0,
NWT138749,龍門路口,25.0701489438371,121.49511101853,NWT138749,0,
NWT13875,信義松仁路口(信義),25.0329497897498,121.566687674056,NWT13875,0,
NWT138750,三安里,25.068994,121.495798,NWT138750,0,
NWT138751,長壽西街口,25.067022,121.49641,NWT138751,0,
NWT138752,長元西街口,25.065609,121.496788,NWT138752,0,
NWT138753,正義重新路口,25.06310647,121.4974644,NWT138753,0,
NWT138754,天台廣場,25.061930885,121.496784994,NWT138754,0,
NWT138755,大同路口,25.0614913406773,121.494254721567,NWT138755,0,
NWT138756,中山藝術公園,25.060541,121.492298,NWT138756,0,
NWT138757,捷運菜寮站,25.059479,121.490697,NWT138757,0,
NWT138758,菜寮(重新路),25.05744645,121.4878276,NWT138758,0,
NWT138759,捷運三重站,25.056011,121.4850079,NWT138759,0,
NWT138760,重新大橋,25.05142477,121.4876744,NWT138760,0,
NWT138761,西門國小(臺大醫院北護分院),25.040741,121.501993,NWT138761,0,
NWT138762,祖師廟(康定),25.0395701,121.5018943,NWT138762,0,
NWT138763,龍山寺(康定),25.03630505,121.5012851,NWT138763,0,
NWT138764,捷運龍山寺站,25.03538,121.49971,NWT138764,0,
NWT138765,中國時報,25.03545414,121.4969752,NWT138765,0,
NWT138766,華江橋,25.03395,121.47579,NWT138766,0,
NWT138767,江翠國小(文化路),25.03163,121.47366,NWT138767,0,
NWT138768,江翠國中,25.02821,121.470732,NWT138768,0,
NWT138769,捷運新埔站(文化路),25.02486,121.46897,NWT138769,0,
NWT13877,捷運台北101/世貿站(市府),25.034512868313872,121.56357599974903,NWT13877,0,
NWT138770,致理科技大學,25.020964,121.466622,NWT138770,0,
NWT138771,中山國中,25.019,121.465,NWT138771,0,
NWT138772,板橋車站(文化路),25.016025,121.462646,NWT138772,0,
NWT138773,萬坪公園,25.01352,121.460677,NWT138773,0,
NWT138774,北門街,25.01123,121.45679,NWT138774,0,
NWT138775,林家花園,25.01109202,121.454152,NWT138775,0,
NWT138776,接雲寺,25.0091664,121.4539276,NWT138776,0,
NWT138777,大觀國小,25.008563,121.449581,NWT138777,0,
NWT138778,國立臺灣藝術大學,25.00721049,121.4476185,NWT138778,0,
NWT138779,馥華原美公園,25.004274,121.446521,NWT138779,0,
NWT138781,僑中三街,25.005096,121.4453502,NWT138781,0,
NWT138782,藍天世紀城,25.006397,121.4456875,NWT138782,0,
NWT138783,僑中二街,25.00785,121.446,NWT138783,0,
NWT138784,大觀里,25.009064,121.4464443,NWT138784,0,
NWT138785,僑中一街,25.01173762,121.4471728,NWT138785,0,
NWT138786,歡仔園,25.01207,121.444871,NWT138786,0,
NWT138787,歡仔園,25.0118181,121.4447909,NWT138787,0,
NWT138788,僑中一街,25.011585,121.447012,NWT138788,0,
NWT138789,大觀路一段28巷,25.00938284,121.4497662,NWT138789,0,
NWT13879,市政府(市府),25.0383666649821,121.563625169371,NWT13879,0,
NWT138790,接雲寺,25.00964,121.45425,NWT138790,0,
NWT138791,林家花園,25.01118631,121.4545959,NWT138791,0,
NWT138792,北門街,25.010986,121.456883,NWT138792,0,
NWT138793,捷運府中站(府中路),25.009036,121.458454,NWT138793,0,
NWT138794,萬坪公園,25.013298,121.460871,NWT138794,0,
NWT138795,板橋車站(文化路),25.015838,121.462964,NWT138795,0,
NWT138796,中山國中,25.018614,121.465129,NWT138796,0,
NWT138797,致理科技大學,25.02096,121.46695,NWT138797,0,
NWT138798,捷運新埔站(文化路),25.02419,121.46891,NWT138798,0,
NWT138799,新北市議會,25.027135,121.470516,NWT138799,0,
NWT138800,江翠國中,25.028965,121.471658,NWT138800,0,
NWT138801,捷運江子翠站,25.03116,121.47362,NWT138801,0,
NWT138802,華江橋,25.03388107,121.4760495,NWT138802,0,
NWT138803,中國時報,25.03528635,121.4969389,NWT138803,0,
NWT138804,捷運龍山寺站,25.03520468,121.498804,NWT138804,0,
NWT138805,龍山寺(康定),25.0363140633243,121.501464019539,NWT138805,0,
NWT138806,祖師廟(康定),25.03968147,121.5019792,NWT138806,0,
NWT138807,西門國小(臺大醫院北護分院),25.042344,121.502463,NWT138807,0,
NWT138808,重新大橋,25.05174,121.487734,NWT138808,0,
NWT138809,捷運三重站,25.055492,121.4834352,NWT138809,0,
NWT13881,捷運市政府站,25.04100991,121.5668354,NWT13881,0,
NWT138810,菜寮(重新路),25.057218,121.487921,NWT138810,0,
NWT138811,捷運菜寮站,25.05907329,121.4905425,NWT138811,0,
NWT138812,中山藝術公園,25.06043253,121.4925214,NWT138812,0,
NWT138813,大同路口,25.061403,121.49493,NWT138813,0,
NWT138814,正義重新路口,25.06353227,121.4975969,NWT138814,0,
NWT138815,長元西街口,25.065218,121.497108,NWT138815,0,
NWT138816,長壽西街口,25.067084,121.496507,NWT138816,0,
NWT138817,三安里,25.068848,121.496013,NWT138817,0,
NWT138818,龍門路口,25.070313,121.495103,NWT138818,0,
NWT138819,介壽廣場,25.0715952730589,121.493557306213,NWT138819,0,
NWT138820,忠孝路口,25.071844,121.491973,NWT138820,0,
NWT138821,厚德國小,25.0721291686816,121.489058875813,NWT138821,0,
NWT138822,永德里,25.07240401,121.4870209,NWT138822,0,
NWT138823,格致中學(自強路),25.074554,121.487309,NWT138823,0,
NWT138824,三和國中,25.07639978,121.4873983,NWT138824,0,
NWT138825,捷運三和國中站,25.07710199,121.486132,NWT138825,0,
NWT138826,建和新村,25.0780278,121.4844874,NWT138826,0,
NWT138827,幸福市場,25.0789135,121.4828427,NWT138827,0,
NWT138828,捷運徐匯中學站,25.080319,121.480476,NWT138828,0,
NWT138829,信義路口,25.0829,121.479605,NWT138829,0,
NWT13883,消防局(松仁),25.038604,121.568284,NWT13883,0,
NWT138830,信義路,25.085005,121.4790231,NWT138830,0,
NWT138831,樓厝,25.087821,121.4773969,NWT138831,0,
NWT138832,復興路,25.088785,121.478159,NWT138832,0,
NWT138833,樓厝一,25.090142,121.477381,NWT138833,0,
NWT138834,民族民義街口,25.0915272,121.4746729,NWT138834,0,
NWT138835,仁愛街口,25.09195231,121.4720886,NWT138835,0,
NWT138836,仁愛國小,25.0904971,121.469618,NWT138836,0,
NWT138837,捷運蘆洲站,25.09124688,121.4647878,NWT138837,0,
NWT13885,興雅國中,25.0372323905063,121.568268559011,NWT13885,0,
NWT13887,信義松仁路口(松仁),25.0345352489599,121.568236043782,NWT13887,0,
NWT139013,天生國小,25.18123,121.42296,NWT139013,0,
NWT139014,淡江新村,25.17864,121.42388,NWT139014,0,
NWT139015,油車口,25.1763359186121,121.426080642001,NWT139015,0,
NWT139016,滬尾砲台(忠烈祠、球場),25.17553,121.42796,NWT139016,0,
NWT139017,獸醫研究所,25.174897,121.431339,NWT139017,0,
NWT139018,紅毛城(真理大學),25.1743599945731,121.433254130323,NWT139018,0,
NWT139019,小白宮(淡水分局),25.173232,121.435832,NWT139019,0,
NWT139020,淡水圖書館,25.172781,121.438273,NWT139020,0,
NWT139021,重建街口,25.1724,121.43977,NWT139021,0,
NWT139022,永樂巷口(中山市場),25.17047718,121.4426772,NWT139022,0,
NWT139023,華南銀行,25.16938,121.444257,NWT139023,0,
NWT139024,捷運淡水站,25.167281,121.4467018,NWT139024,0,
NWT139025,運動公園,25.1644146571651,121.450473694757,NWT139025,0,
NWT139026,外竿蓁林,25.1621775958734,121.452589611071,NWT139026,0,
NWT139027,竿蓁林,25.159233,121.45522,NWT139027,0,
NWT139028,輕軌紅樹林站,25.15632375,121.4588816,NWT139028,0,
NWT139029,捷運紅樹林站,25.1538309248044,121.459145801051,NWT139029,0,
NWT139030,八勢里,25.150520722511,121.459294535654,NWT139030,0,
NWT139031,竹圍國小,25.1479171816491,121.4594429383,NWT139031,0,
NWT139032,安老所,25.143486,121.4595,NWT139032,0,
NWT139033,馬偕醫院,25.139953,121.459527,NWT139033,0,
NWT139034,捷運竹圍站,25.1362964415127,121.459785450848,NWT139034,0,
NWT139035,許厝,25.1330124900217,121.458878069521,NWT139035,0,
NWT139036,關渡大橋一,25.12068115,121.455706,NWT139036,0,
NWT139037,外獅頭,25.117917,121.4568564,NWT139037,0,
NWT139038,獅仔頭,25.109566,121.4555484,NWT139038,0,
NWT139039,成泰路口,25.106927,121.4533012,NWT139039,0,
NWT139040,成德公園,25.10455902,121.452647,NWT139040,0,
NWT139041,灰瑤,25.0937,121.46086,NWT139041,0,
NWT139042,捷運蘆洲站,25.09079,121.465126,NWT139042,0,
NWT139043,民族路口,25.08956319,121.4681821,NWT139043,0,
NWT139044,空中大學(三民路),25.08807,121.46984,NWT139044,0,
NWT139045,捷運三民高中站,25.086159,121.472179,NWT139045,0,
NWT139046,鷺江國小(三民路),25.082946,121.475381,NWT139046,0,
NWT139047,溪墘,25.08152373,121.4767899,NWT139047,0,
NWT139048,捷運徐匯中學站,25.080739,121.479321,NWT139048,0,
NWT139049,徐匯中學,25.0795793818446,121.481238194798,NWT139049,0,
NWT139050,幸福市場,25.078537,121.483076,NWT139050,0,
NWT139051,建和新村,25.07777593,121.4845214,NWT139051,0,
NWT139052,捷運三和國中站,25.07691628,121.4859364,NWT139052,0,
NWT139053,三和國中,25.07548268,121.4885695,NWT139053,0,
NWT139054,格致中學(三和路),25.073995,121.491151,NWT139054,0,
NWT139055,厚德派出所,25.07293,121.492963,NWT139055,0,
NWT139056,德林寺(三和路),25.071998,121.49431,NWT139056,0,
NWT139057,龍門路口,25.070603,121.494692,NWT139057,0,
NWT139058,三安里,25.068994,121.495798,NWT139058,0,
NWT139059,長壽西街口,25.067022,121.49641,NWT139059,0,
NWT139060,長元西街口,25.065609,121.496788,NWT139060,0,
NWT139061,正義重新路口,25.06310647,121.4974644,NWT139061,0,
NWT139062,天台廣場,25.061930885,121.496784994,NWT139062,0,
NWT139063,大同路口,25.0614913406773,121.494254721567,NWT139063,0,
NWT139064,中山藝術公園,25.060541,121.492298,NWT139064,0,
NWT139065,捷運菜寮站,25.059479,121.490697,NWT139065,0,
NWT139066,菜寮(重新路),25.05744645,121.4878276,NWT139066,0,
NWT139067,五谷王廟,25.04728267,121.4740976,NWT139067,0,
NWT139068,捷運先嗇宮站,25.046125,121.47048,NWT139068,0,
NWT139069,中興街口,25.044972,121.468523,NWT139069,0,
NWT139070,金陵女中,25.043117,121.466676,NWT139070,0,
NWT139071,頭前,25.041063159,121.4636349,NWT139071,0,
NWT139072,捷運頭前庄站,25.040058,121.462079,NWT139072,0,
NWT139073,捷運新埔站,25.024488,121.46687,NWT139073,0,
NWT139074,致理科技大學(陽明街),25.021908,121.465966,NWT139074,0,
NWT139075,新埔國小,25.024712,121.4630579,NWT139075,0,
NWT139076,新埔國中(英士路),25.024454,121.460372,NWT139076,0,
NWT139077,聯合醫院(板橋院區),25.023188,121.458487,NWT139077,0,
NWT139078,板橋國民運動中心,25.022638,121.457361,NWT139078,0,
NWT139079,板橋國中(435藝文特區),25.023423,121.454215,NWT139079,0,
NWT139080,港尾,25.020666,121.454666,NWT139080,0,
NWT139081,港尾福德宮,25.01938238,121.45531395,NWT139081,0,
NWT139082,大庭新村,25.016976,121.456421,NWT139082,0,
NWT139083,社后,25.014996,121.45642,NWT139083,0,
NWT139084,板橋戶政事務所(黃石中繼市場),25.01274499,121.4561617,NWT139084,0,
NWT139085,北門街,25.010986,121.456883,NWT139085,0,
NWT139086,捷運府中站(府中路),25.009036,121.458454,NWT139086,0,
NWT139087,萬坪公園,25.013298,121.460871,NWT139087,0,
NWT139088,新北板橋公車站,25.012817,121.462239,NWT139088,0,
NWT139089,綜合運動場,25.01411,121.458797,NWT139089,0,
NWT139090,大庭新村,25.01769696,121.456234,NWT139090,0,
NWT139091,港尾福德宮,25.01900577,121.4556607,NWT139091,0,
NWT139092,港尾,25.020767,121.454829,NWT139092,0,
NWT139093,板橋國中(435藝文特區),25.022921,121.454395,NWT139093,0,
NWT139094,名來新城(中正路),25.025997,121.454665,NWT139094,0,
NWT139095,名來新城,25.025519,121.455746,NWT139095,0,
NWT139096,聯合醫院板橋院區(龍泉街),25.023469,121.458477,NWT139096,0,
NWT139097,新埔國中,25.024605,121.460081,NWT139097,0,
NWT139098,新海路,25.026487,121.458899,NWT139098,0,
NWT139099,新海橋頭,25.02896,121.458495,NWT139099,0,
NWT139100,聯邦新城,25.030056,121.46054,NWT139100,0,
NWT139101,長江路口,25.03029,121.4638057,NWT139101,0,
NWT139102,大漢橋,25.027651,121.4651306,NWT139102,0,
NWT139103,捷運新埔站,25.024906,121.467453,NWT139103,0,
NWT139106,金陵女中,25.0427471,121.4665635,NWT139106,0,
NWT139107,中興街口,25.045403,121.469408,NWT139107,0,
NWT139108,捷運先嗇宮站,25.046158,121.471374,NWT139108,0,
NWT139109,五谷王廟,25.047009,121.473986,NWT139109,0,
NWT139110,菜寮(重新路),25.057218,121.487921,NWT139110,0,
NWT139111,捷運菜寮站,25.05907329,121.4905425,NWT139111,0,
NWT139112,中山藝術公園,25.06043253,121.4925214,NWT139112,0,
NWT139113,大同路口,25.061403,121.49493,NWT139113,0,
NWT139114,正義重新路口,25.06353227,121.4975969,NWT139114,0,
NWT139115,長元西街口,25.0657327321884,121.496909993597,NWT139115,0,
NWT139116,長壽西街口,25.067084,121.496507,NWT139116,0,
NWT139117,三安里,25.0686318968407,121.496081127723,NWT139117,0,
NWT139118,龍門路口,25.070313,121.495103,NWT139118,0,
NWT139119,德林寺(三和路),25.07212332,121.4944102,NWT139119,0,
NWT139120,厚德派出所,25.07349256,121.4924535,NWT139120,0,
NWT139121,格致中學(三和路),25.074357,121.490969,NWT139121,0,
NWT139122,三和國中,25.07639978,121.4873983,NWT139122,0,
NWT139123,捷運三和國中站,25.07710199,121.486132,NWT139123,0,
NWT139124,建和新村,25.0780278,121.4844874,NWT139124,0,
NWT139125,幸福市場,25.0789135,121.4828427,NWT139125,0,
NWT139126,捷運徐匯中學站,25.080319,121.480476,NWT139126,0,
NWT139127,民和公寓,25.0810914736106,121.4791180235,NWT139127,0,
NWT139128,溪墘,25.08167,121.47682,NWT139128,0,
NWT139129,鷺江國小(三民路),25.08281724,121.4757728,NWT139129,0,
NWT139130,捷運三民高中站,25.085397,121.473682,NWT139130,0,
NWT139131,三民高中,25.08630081,121.4725592,NWT139131,0,
NWT139132,空中大學(三民路),25.087643,121.47086,NWT139132,0,
NWT139133,民族路口,25.089033,121.469135,NWT139133,0,
NWT139134,捷運蘆洲站,25.09148696,121.4638568,NWT139134,0,
NWT139135,灰瑤,25.09296818,121.4619116,NWT139135,0,
NWT139136,成德公園,25.10438,121.4528962,NWT139136,0,
NWT139137,成泰路口,25.107049,121.4537424,NWT139137,0,
NWT139138,獅仔頭,25.109396,121.455757,NWT139138,0,
NWT139139,外獅頭,25.118043,121.457038,NWT139139,0,
NWT139140,關渡大橋一,25.12037028,121.4560749,NWT139140,0,
NWT139141,許厝,25.13298025,121.4591607,NWT139141,0,
NWT139142,捷運竹圍站,25.13643,121.46005,NWT139142,0,
NWT139143,民權路3巷口,25.1416553,121.4597852,NWT139143,0,
NWT139144,安老所,25.14631,121.45973,NWT139144,0,
NWT139145,竹圍國小,25.14846958,121.4597473,NWT139145,0,
NWT139146,八勢里,25.15123,121.45952,NWT139146,0,
NWT139147,捷運紅樹林站,25.15467673,121.4595096,NWT139147,0,
NWT139148,輕軌紅樹林站,25.1559712262357,121.459458505644,NWT139148,0,
NWT139149,竿蓁林,25.1591222,121.4561149,NWT139149,0,
NWT139150,外竿蓁林,25.16271663,121.4525003,NWT139150,0,
NWT139151,運動公園,25.164955,121.450471,NWT139151,0,
NWT139152,捷運淡水站,25.168631,121.445482,NWT139152,0,
NWT139153,永樂巷口(中山市場),25.17060594,121.4430187,NWT139153,0,
NWT139154,重建街口,25.17277822,121.439321,NWT139154,0,
NWT139155,淡水圖書館,25.173078,121.437784,NWT139155,0,
NWT139156,小白宮(淡水分局),25.173459,121.435833,NWT139156,0,
NWT139157,紅毛城(真理大學),25.17413801,121.4343127,NWT139157,0,
NWT139158,獸醫研究所,25.17536,121.43083,NWT139158,0,
NWT139159,滬尾砲台(忠烈祠、球場),25.17582,121.428,NWT139159,0,
NWT139161,大慶蓮莊,25.016513,121.4004499,NWT139161,0,
NWT139162,龍華科技大學,25.017619,121.404559,NWT139162,0,
NWT139163,迴龍商場,25.01830778,121.4070964,NWT139163,0,
NWT139164,迴龍派出所,25.019057,121.40894,NWT139164,0,
NWT139165,捷運迴龍站,25.021617,121.411687,NWT139165,0,
NWT139167,青山路口,25.027136,121.412419,NWT139167,0,
NWT139168,雙鳳福德宮,25.027967,121.41329,NWT139168,0,
NWT139169,丹鳳派出所,25.027524,121.415224,NWT139169,0,
NWT139170,富國路口,25.026259,121.418718,NWT139170,0,
NWT139171,福營國中,25.024872,121.423068,NWT139171,0,
NWT139172,後港社區,25.02534,121.42412,NWT139172,0,
NWT139173,建福路口,25.02637,121.426468,NWT139173,0,
NWT139174,建安街口,25.027305,121.429575,NWT139174,0,
NWT139175,後港一路,25.02798,121.432011,NWT139175,0,
NWT139176,建國一路,25.03010729,121.4345361,NWT139176,0,
NWT139177,捷運輔大站(建國一路),25.03136008,121.434081,NWT139177,0,
NWT139178,捷運輔大站,25.032612,121.435466,NWT139178,0,
NWT139179,盲人重建院,25.033904,121.442607,NWT139179,0,
NWT139180,海山里,25.034382,121.44483,NWT139180,0,
NWT139181,新泰路口,25.034987,121.447739,NWT139181,0,
NWT139182,捷運新莊站(新莊郵局),25.035376,121.449469,NWT139182,0,
NWT139183,新莊國小,25.038932,121.4554786,NWT139183,0,
NWT139184,中港社區活動中心,25.041815,121.4549281,NWT139184,0,
NWT139185,財元廣場,25.044798002588216,121.45344230802844,NWT139185,0,
NWT139186,中華路,25.046303,121.453663,NWT139186,0,
NWT139187,正邦社區,25.047732,121.452927,NWT139187,0,
NWT139188,幸福中華路口,25.049192,121.453486,NWT139188,0,
NWT139189,幸福新城,25.049301,121.456008,NWT139189,0,
NWT139190,福壽公園,25.051721,121.457786,NWT139190,0,
NWT139191,頭前國中,25.054801,121.459962,NWT139191,0,
NWT139192,捷運新北產業園區站,25.061139,121.460032,NWT139192,0,
NWT139193,五工福慧路口,25.06288,121.4587179,NWT139193,0,
NWT139194,管理中心,25.063771,121.457635,NWT139194,0,
NWT139195,標準廠房,25.06496,121.45596,NWT139195,0,
NWT139196,政錩汽車,25.066758,121.4538968,NWT139196,0,
NWT139197,世翔,25.06808915,121.4511096,NWT139197,0,
NWT139198,工商展覽中心,25.06505486,121.4486908,NWT139198,0,
NWT139199,勞工活動中心,25.06215823,121.4501639,NWT139199,0,
