route_id,agency_id,route_short_name,route_long_name,route_type,route_desc,route_color,route_text_color
KHH8504_1,KHH_10330,8504,8504,3,,,
KHH8505_0,KHH_10330,8505,8505,3,,,
KHH8505_1,KHH_10330,8505,8505,3,,,
KHH8506_0,KHH_10330,8506,8506,3,,,
KHH8506_1,KHH_10330,8506,8506,3,,,
KHH852_0,KHH_10310,紅52,紅52,3,,,
KHH852_1,KHH_10310,紅52,紅52,3,,,
KHH8531_0,KHH_10310,紅53梓官幹線-主,紅53梓官幹線-主,3,,,
KHH8531_1,KHH_10310,紅53梓官幹線-主,紅53梓官幹線-主,3,,,
KHH8532_0,KHH_10310,紅53梓官幹線-區間,紅53梓官幹線-區間,3,,,
KHH8532_1,KHH_10310,紅53梓官幹線-區間,紅53梓官幹線-區間,3,,,
KHH8533_0,KHH_10310,紅53梓官幹線-副,紅53梓官幹線-副,3,,,
KHH8533_1,KHH_10310,紅53梓官幹線-副,紅53梓官幹線-副,3,,,
KHH856_0,KHH_10310,紅56,紅56,3,,,
KHH856_1,KHH_10310,紅56,紅56,3,,,
KHH8561_0,KHH_10310,紅56區間車,紅56區間車,3,,,
KHH8561_1,KHH_10310,紅56區間車,紅56區間車,3,,,
KHH857_0,KHH_10360,紅57,紅57,3,,,
KHH857_1,KHH_10360,紅57,紅57,3,,,
KHH8571_0,KHH_10360,紅57區間車,紅57區間車,3,,,
KHH858_0,KHH_10310,紅58A,紅58A,3,,,
KHH858_1,KHH_10310,紅58A,紅58A,3,,,
KHH8581_0,KHH_10310,紅58B,紅58B,3,,,
KHH8581_1,KHH_10310,紅58B,紅58B,3,,,
KHH8582_0,KHH_10310,紅58C(寒暑假停駛),紅58C(寒暑假停駛),3,,,
KHH8582_1,KHH_10310,紅58C(寒暑假停駛),紅58C(寒暑假停駛),3,,,
KHH86_0,KHH_10320,JOY H22,JOY H22,3,,,
KHH86_1,KHH_10320,JOY H22,JOY H22,3,,,
KHH860_0,KHH_10310,紅60A,紅60A,3,,,
KHH860_1,KHH_10310,紅60A,紅60A,3,,,
KHH8601_0,KHH_10310,紅60B,紅60B,3,,,
KHH8601_1,KHH_10310,紅60B,紅60B,3,,,
KHH861_0,KHH_10310,紅61,紅61,3,,,
KHH861_1,KHH_10310,紅61,紅61,3,,,
KHH862_0,KHH_10350,紅62A,紅62A,3,,,
KHH862_1,KHH_10350,紅62A,紅62A,3,,,
KHH8621_0,KHH_10350,紅62B,紅62B,3,,,
KHH8621_1,KHH_10350,紅62B,紅62B,3,,,
KHH865_0,KHH_10320,紅65,紅65,3,,,
KHH865_1,KHH_10320,紅65,紅65,3,,,
KHH867_0,KHH_10320,紅67A(部分延駛中正堂),紅67A(部分延駛中正堂),3,,,
KHH867_1,KHH_10320,紅67A(部分延駛中正堂),紅67A(部分延駛中正堂),3,,,
KHH8671_0,KHH_10320,紅67B,紅67B,3,,,
KHH8671_1,KHH_10320,紅67B,紅67B,3,,,
KHH868_0,KHH_10320,紅68A,紅68A,3,,,
KHH868_1,KHH_10320,紅68A,紅68A,3,,,
KHH8681_0,KHH_10320,紅68B(部分繞駛嘉興國中),紅68B(部分繞駛嘉興國中),3,,,
KHH8681_1,KHH_10320,紅68B(部分繞駛嘉興國中),紅68B(部分繞駛嘉興國中),3,,,
KHH8682_0,KHH_10320,紅68A(延駛大莊里),紅68A(延駛大莊里),3,,,
KHH8682_1,KHH_10320,紅68A(延駛大莊里),紅68A(延駛大莊里),3,,,
KHH869_0,KHH_10320,紅69,紅69,3,,,
KHH869_1,KHH_10320,紅69,紅69,3,,,
KHH87_0,KHH_10320,87,87,3,,,
KHH87_1,KHH_10320,87,87,3,,,
KHH871_0,KHH_10360,紅71A,紅71A,3,,,
KHH871_1,KHH_10360,紅71A,紅71A,3,,,
KHH8711_0,KHH_10360,紅71B1,紅71B1,3,,,
KHH8711_1,KHH_10360,紅71B1,紅71B1,3,,,
KHH8712_0,KHH_10360,紅71B2,紅71B2,3,,,
KHH8712_1,KHH_10360,紅71B2,紅71B2,3,,,
KHH8713_0,KHH_10360,紅71C,紅71C,3,,,
KHH8713_1,KHH_10360,紅71C,紅71C,3,,,
KHH8714_0,KHH_10360,紅71D,紅71D,3,,,
KHH8714_1,KHH_10360,紅71D,紅71D,3,,,
KHH872_0,KHH_10320,紅72(部分繞駛南訓中心),紅72(部分繞駛南訓中心),3,,,
KHH872_1,KHH_10320,紅72(部分繞駛南訓中心),紅72(部分繞駛南訓中心),3,,,
KHH8733_0,KHH_10360,紅73C,紅73C,3,,,
KHH875_0,KHH_10320,紅75,紅75,3,,,
KHH875_1,KHH_10320,紅75,紅75,3,,,
KHH876_0,KHH_10320,紅76,紅76,3,,,
KHH876_1,KHH_10320,紅76,紅76,3,,,
KHH878_0,KHH_10320,紅78,紅78,3,,,
KHH878_1,KHH_10320,紅78,紅78,3,,,
KHH879_0,KHH_10320,紅79,紅79,3,,,
KHH879_1,KHH_10320,紅79,紅79,3,,,
KHH90_0,KHH_10310,90民族幹線,90民族幹線,3,,,
KHH90_1,KHH_10310,90民族幹線,90民族幹線,3,,,
KHH901_0,KHH_10360,橘1A,橘1A,3,,,
KHH901_1,KHH_10360,橘1A,橘1A,3,,,
KHH9011_0,KHH_10360,橘1B(平日停駛),橘1B(平日停駛),3,,,
KHH9011_1,KHH_10360,橘1B(平日停駛),橘1B(平日停駛),3,,,
KHH9012_0,KHH_10360,橘1C(延駛中山大學文學院),橘1C(延駛中山大學文學院),3,,,
KHH9012_1,KHH_10360,橘1C(延駛中山大學文學院),橘1C(延駛中山大學文學院),3,,,
KHH908_0,KHH_10360,橘8,橘8,3,,,
KHH908_1,KHH_10360,橘8,橘8,3,,,
KHH911_0,KHH_10320,橘11A,橘11A,3,,,
KHH911_1,KHH_10320,橘11A,橘11A,3,,,
KHH9111_0,KHH_10320,橘11B,橘11B,3,,,
KHH9111_1,KHH_10320,橘11B,橘11B,3,,,
KHH9112_0,KHH_10320,橘11A區間車,橘11A區間車,3,,,
KHH9112_1,KHH_10320,橘11A區間車,橘11A區間車,3,,,
KHH912_0,KHH_10320,橘12(白天延駛澄清湖),橘12(白天延駛澄清湖),3,,,
KHH912_1,KHH_10320,橘12(白天延駛澄清湖),橘12(白天延駛澄清湖),3,,,
KHH9121_0,KHH_10320,橘12區間車(寒暑假停駛),橘12區間車(寒暑假停駛),3,,,
KHH916_0,KHH_10360,橘16,橘16,3,,,
KHH916_1,KHH_10360,橘16,橘16,3,,,
KHH9161_0,KHH_10360,橘16延駛大社(假日停駛),橘16延駛大社(假日停駛),3,,,
KHH9161_1,KHH_10360,橘16延駛大社(假日停駛),橘16延駛大社(假日停駛),3,,,
KHH917_0,KHH_10250,橘17,橘17,3,,,
KHH917_1,KHH_10250,橘17,橘17,3,,,
KHH92_0,KHH_10350,92自由幹線,92自由幹線,3,,,
KHH92_1,KHH_10350,92自由幹線,92自由幹線,3,,,
KHH920_0,KHH_10250,橘20A,橘20A,3,,,
KHH920_1,KHH_10250,橘20A,橘20A,3,,,
KHH9201_0,KHH_10250,橘20B,橘20B,3,,,
KHH9201_1,KHH_10250,橘20B,橘20B,3,,,
KHH9202_0,KHH_10250,橘20C,橘20C,3,,,
KHH9202_1,KHH_10250,橘20C,橘20C,3,,,
KHH9203_0,KHH_10250,橘20D(假日停駛),橘20D(假日停駛),3,,,
KHH9203_1,KHH_10250,橘20D(假日停駛),橘20D(假日停駛),3,,,
KHH9204_0,KHH_10250,橘20D(延駛和發產業園區),橘20D(延駛和發產業園區),3,,,
KHH9204_1,KHH_10250,橘20D(延駛和發產業園區),橘20D(延駛和發產業園區),3,,,
KHH9205_0,KHH_10250,橘20B(繞駛輔英科大),橘20B(繞駛輔英科大),3,,,
KHH9205_1,KHH_10250,橘20B(繞駛輔英科大),橘20B(繞駛輔英科大),3,,,
KHH9206_0,KHH_10250,橘20C(直達車),橘20C(直達車),3,,,
KHH9206_1,KHH_10250,橘20C(直達車),橘20C(直達車),3,,,
KHH96_0,KHH_10330,96,96,3,,,
KHH96_1,KHH_10330,96,96,3,,,
KHH97_0,KHH_10320,97,97,3,,,
KHH97_1,KHH_10320,97,97,3,,,
KHH9701_0,KHH_10250,橘7B(假日停駛),橘7B(假日停駛),3,,,
KHH9701_1,KHH_10250,橘7B(假日停駛),橘7B(假日停駛),3,,,
KHH9702_0,KHH_10250,橘7B(不延駛佛光山),橘7B(不延駛佛光山),3,,,
KHH9702_1,KHH_10250,橘7B(不延駛佛光山),橘7B(不延駛佛光山),3,,,
KHH98_0,KHH_10320,98,98,3,,,
KHH98_1,KHH_10320,98,98,3,,,
KHH99_0,KHH_10360,99,99,3,,,
KHH99_1,KHH_10360,99,99,3,,,
KEE021101_0,KEE_109,201,201,3,,,
KEE021201_0,KEE_109,202,202,3,,,
KEE0212A1_0,KEE_109,202A,202A,3,,,
KEE023101_0,KEE_109,203,203,3,,,
KEE023201_0,KEE_109,203,203,3,,,
KEE023301_0,KEE_109,203,203,3,,,
KEE023401_0,KEE_109,203,203,3,,,
KEE023501_0,KEE_109,203,203,3,,,
KEE023601_0,KEE_109,204,204,3,,,
KEE023701_0,KEE_109,204,204,3,,,
KEE023801_0,KEE_109,204,204,3,,,
KEE023901_0,KEE_109,204,204,3,,,
KEE024501_0,KEE_109,204,204,3,,,
KEE0245A1_0,KEE_109,204A,204A,3,,,
KEE0245B1_0,KEE_109,204B,204B,3,,,
KEE0245C1_0,KEE_109,204C,204C,3,,,
KEE0245D1_0,KEE_109,204D,204D,3,,,
KEE025101_0,KEE_109,205,205,3,,,
KEE025102_1,KEE_109,205,205,3,,,
KEE0251A1_0,KEE_109,205A,205A,3,,,
KEE031801_0,KEE_109,301,301,3,,,
KEE032501_0,KEE_109,3014,3014,3,,,
KEE032601_0,KEE_109,311,311,3,,,
KEE032701_0,KEE_109,312,312,3,,,
KEE035201_0,KEE_109,101,101,3,,,
KEE0352A1_0,KEE_109,101A,101A,3,,,
KEE035301_0,KEE_109,101,101,3,,,
KEE035401_0,KEE_109,102,102,3,,,
KEE035501_0,KEE_109,103,103,3,,,
KEE035601_0,KEE_109,103,103,3,,,
KEE035701_0,KEE_109,103,103,3,,,
KEE035801_0,KEE_109,104,104,3,,,
KEE035901_0,KEE_109,104,104,3,,,
KEE0359A1_0,KEE_109,104A,104A,3,,,
KEE036001_0,KEE_109,104,104,3,,,
KEE036101_0,KEE_109,105,105,3,,,
KEE036201_0,KEE_109,107,107,3,,,
KEE036301_0,KEE_109,107,107,3,,,
KEE036401_0,KEE_109,107,107,3,,,
KEE036501_0,KEE_109,107,107,3,,,
KEE036601_0,KEE_109,108,108,3,,,
KEE036701_0,KEE_109,108,108,3,,,
KEE0367A1_0,KEE_109,108A,108A,3,,,
KEE0367A2_1,KEE_109,108A,108A,3,,,
KEE036901_0,KEE_109,109,109,3,,,
KEE037001_0,KEE_109,606,606,3,,,
KEE037101_0,KEE_109,607,607,3,,,
KEE037201_0,KEE_109,608,608,3,,,
KEE037301_0,KEE_109,701,701,3,,,
KEE037401_0,KEE_109,701,701,3,,,
KEE037501_0,KEE_109,703,703,3,,,
KEE037601_0,KEE_109,702,702,3,,,
KEE0376A1_0,KEE_109,702A,702A,3,,,
KEE0376B1_0,KEE_109,702B,702B,3,,,
KEE0376C1_0,KEE_109,702C,702C,3,,,
KEE0376D1_0,KEE_109,702D,702D,3,,,
KEE038001_0,KEE_109,705,705,3,,,
KEE038101_0,KEE_109,301,301,3,,,
KEE038201_0,KEE_109,706,706,3,,,
KEE038302_1,KEE_109,706,706,3,,,
KEE038401_0,KEE_109,801,801,3,,,
KEE038501_0,KEE_109,801,801,3,,,
KEE038601_0,KEE_109,801,801,3,,,
KEE038701_0,KEE_109,802,802,3,,,
KEE0387A1_0,KEE_109,802A,802A,3,,,
KEE038901_0,KEE_109,301,301,3,,,
KEE039101_0,KEE_109,803,803,3,,,
KEE039102_1,KEE_109,803,803,3,,,
KEE039201_0,KEE_109,966,966,3,,,
KEE039301_0,KEE_109,302,302,3,,,
KEE039401_0,KEE_109,302,302,3,,,
KEE039501_0,KEE_109,303,303,3,,,
KEE039601_0,KEE_109,303,303,3,,,
KEE039701_0,KEE_109,303,303,3,,,
KEE039801_0,KEE_109,303,303,3,,,
KEE0398A1_0,KEE_109,303A,303A,3,,,
KEE043401_0,KEE_109,205,205,3,,,
KEE043501_0,KEE_109,206,206,3,,,
KEE043601_0,KEE_109,310,310,3,,,
KEE043701_0,KEE_109,402,402,3,,,
KEE043801_0,KEE_109,403,403,3,,,
KEE0438A1_0,KEE_109,403A,403A,3,,,
KEE0438B1_0,KEE_109,403B,403B,3,,,
KEE0438C1_0,KEE_109,403C,403C,3,,,
KEE0438D1_0,KEE_109,403D,403D,3,,,
KEE0438E1_0,KEE_109,403E,403E,3,,,
KEE044301_0,KEE_109,406,406,3,,,
KEE044401_0,KEE_109,407,407,3,,,
KEE044501_0,KEE_109,408,408,3,,,
KEE044601_0,KEE_109,409,409,3,,,
KEE044701_0,KEE_109,410,410,3,,,
KEE044801_0,KEE_109,501,501,3,,,
KEE0448A1_0,KEE_109,501A,501A,3,,,
KEE044901_0,KEE_109,502,502,3,,,
KEE045601_0,KEE_109,408,408,3,,,
KEE045701_0,KEE_109,410,410,3,,,
KEE046701_0,KEE_109,510,510,3,,,
KEE046801_0,KEE_109,R66,R66,3,,,
KEE046802_1,KEE_109,R66,R66,3,,,
KEE046901_0,KEE_109,R86,R86,3,,,
KEE046902_1,KEE_109,R86,R86,3,,,
KEE0469A1_0,KEE_109,R86A,R86A,3,,,
KEE0469A2_1,KEE_109,R86A,R86A,3,,,
KEE047001_0,KEE_109,R82,R82,3,,,
KEE047002_1,KEE_109,R82,R82,3,,,
KEE0470A1_0,KEE_109,R82A,R82A,3,,,
KEE0470A2_1,KEE_109,R82A,R82A,3,,,
KEE047201_0,KEE_109,T99,T99,3,,,
KEE047202_1,KEE_109,T99,T99,3,,,
KEE047301_0,KEE_109,601,601,3,,,
KEE047401_0,KEE_109,602,602,3,,,
KEE047501_0,KEE_109,603,603,3,,,
KEE047601_0,KEE_109,603,603,3,,,
KEE047701_0,KEE_109,605,605,3,,,
KEE047801_0,KEE_109,605,605,3,,,
KEE047901_0,KEE_109,605,605,3,,,
KEE048001_0,KEE_109,605,605,3,,,
KEE048101_0,KEE_109,605,605,3,,,
KEE048201_0,KEE_109,606,606,3,,,
KEE0482A1_0,KEE_109,606A,606A,3,,,
KEE0482A2_1,KEE_109,606A,606A,3,,,
KEE0482B1_0,KEE_109,606B,606B,3,,,
KEE0482C1_0,KEE_109,606C,606C,3,,,
KEE0482C2_1,KEE_109,606C,606C,3,,,
KEE052101_0,KEE_109,304,304,3,,,
KEE0521A1_0,KEE_109,304A,304A,3,,,
KEE052301_0,KEE_109,305,305,3,,,
KEE0523A1_0,KEE_109,305A,305A,3,,,
KEE052501_0,KEE_109,306,306,3,,,
KEE052601_0,KEE_109,307,307,3,,,
KEE052701_0,KEE_109,308,308,3,,,
KEE0527A1_0,KEE_109,308A,308A,3,,,
KEE092901_0,KEE_109,503,503,3,,,
KEE093001_0,KEE_109,503,503,3,,,
KEE093101_0,KEE_109,503,503,3,,,
KEE093201_0,KEE_109,505,505,3,,,
KEE093301_0,KEE_109,505,505,3,,,
KEE093401_0,KEE_109,505,505,3,,,
KEE093501_0,KEE_109,505,505,3,,,
KEE093601_0,KEE_109,505,505,3,,,
KEE093701_0,KEE_109,506,506,3,,,
KEE093801_0,KEE_109,506,506,3,,,
KEE093901_0,KEE_109,508,508,3,,,
KEE0939A1_0,KEE_109,508A,508A,3,,,
KEE094101_0,KEE_109,509,509,3,,,
KEE0941A1_0,KEE_109,509A,509A,3,,,
KEE0941B1_0,KEE_109,509B,509B,3,,,
KEE094401_0,KEE_109,510,510,3,,,
KEE0944A1_0,KEE_109,510A,510A,3,,,
KEE0944B1_0,KEE_109,510B,510B,3,,,
KIN101_0,KIN_0001,10,10,3,,,
KIN11_0,KIN_0001,紅1往山外,紅1往山外,3,,,
KIN111_0,KIN_0001,11,11,3,,,
KIN1111_0,KIN_0001,11路 不繞南山,11路 不繞南山,3,,,
KIN12_0,KIN_0001,紅1往金城,紅1往金城,3,,,
KIN122_0,KIN_0001,12左繞,12左繞,3,,,
KIN125_0,KIN_0001,12右繞,12右繞,3,,,
KIN13_0,KIN_0001,藍1往山外,藍1往山外,3,,,
KIN131_0,KIN_0001,藍1往山外繞環保局,藍1往山外繞環保局,3,,,
KIN14_0,KIN_0001,藍1往金城,藍1往金城,3,,,
KIN141_0,KIN_0001,藍1往金城繞環保局,藍1往金城繞環保局,3,,,
KIN1511_0,KIN_0001,15路金烈幹線(主線) 經東林 往烈嶼,15路金烈幹線(主線) 經東林 往烈嶼,3,,,
KIN1512_0,KIN_0001,15路金烈幹線(主線) 經東林 往金城車站,15路金烈幹線(主線) 經東林 往金城車站,3,,,
KIN1514_0,KIN_0001,15路沙美 往烈嶼經金城,15路沙美 往烈嶼經金城,3,,,
KIN1524_0,KIN_0001,15A往烈嶼 (后頭進/黃厝出),15A往烈嶼 (后頭進/黃厝出),3,,,
KIN1525_0,KIN_0001,15A往烈嶼 (后頭進/黃厝出) 繞北提,15A往烈嶼 (后頭進/黃厝出) 繞北提,3,,,
KIN1533_0,KIN_0001,15B往烈嶼 (黃厝進/后頭出),15B往烈嶼 (黃厝進/后頭出),3,,,
KIN1534_0,KIN_0001,15B往烈嶼 (黃厝進/后頭出) 繞北提,15B往烈嶼 (黃厝進/后頭出) 繞北提,3,,,
KIN181_0,KIN_0001,18往沙美,18往沙美,3,,,
KIN1811_0,KIN_0001,18往沙美不繞碧山,18往沙美不繞碧山,3,,,
KIN182_0,KIN_0001,18往山外,18往山外,3,,,
KIN1821_0,KIN_0001,18往山外不繞碧山,18往山外不繞碧山,3,,,
KIN183_0,KIN_0001,18A往沙美,18A往沙美,3,,,
KIN184_0,KIN_0001,18A往山外,18A往山外,3,,,
KIN191_0,KIN_0001,19,19,3,,,
KIN192_0,KIN_0001,19繞復國墩峰上,19繞復國墩峰上,3,,,
KIN193_0,KIN_0001,19繞復國墩峰上回程不繞料羅新頭,19繞復國墩峰上回程不繞料羅新頭,3,,,
KIN194_0,KIN_0001,19繞復國墩,19繞復國墩,3,,,
KIN195_0,KIN_0001,19不繞溪邊,19不繞溪邊,3,,,
KIN196_0,KIN_0001,19 繞復國墩 繞峰上 不繞西村一走承德路,19 繞復國墩 繞峰上 不繞西村一走承德路,3,,,
KIN197_0,KIN_0001,19回程不繞料羅新頭,19回程不繞料羅新頭,3,,,
KIN198_0,KIN_0001,19 繞復國墩峰上承德路回不繞料羅新頭西村一,19 繞復國墩峰上承德路回不繞料羅新頭西村一,3,,,
KIN201_0,KIN_0001,20,20,3,,,
KIN202_0,KIN_0001,20不繞峰上,20不繞峰上,3,,,
KIN203_0,KIN_0001,20不繞復國墩,20不繞復國墩,3,,,
KIN204_0,KIN_0001,20繞料羅,20繞料羅,3,,,
KIN205_0,KIN_0001,20不繞峰上 繞料羅,20不繞峰上 繞料羅,3,,,
KIN206_0,KIN_0001,20 不繞西村一走承德路,20 不繞西村一走承德路,3,,,
KIN21_0,KIN_0001,2往山外,2往山外,3,,,
KIN22_0,KIN_0001,2往金城,2往金城,3,,,
KIN231_0,KIN_0001,23,23,3,,,
KIN232_0,KIN_0001,23繞林務所,23繞林務所,3,,,
KIN251_0,KIN_0001,25幸福巴士,25幸福巴士,3,,,
KIN252_0,KIN_0001,25幸福巴士繞山后二,25幸福巴士繞山后二,3,,,
KIN271_0,KIN_0001,27往沙美,27往沙美,3,,,
KIN2711_0,KIN_0001,27往沙美幸福巴士繞民航站,27往沙美幸福巴士繞民航站,3,,,
KIN2712_0,KIN_0001,27往沙美幸福巴士,27往沙美幸福巴士,3,,,
KIN272_0,KIN_0001,27往山外,27往山外,3,,,
KIN2721_0,KIN_0001,27往山外幸福巴士繞民航站,27往山外幸福巴士繞民航站,3,,,
KIN2722_0,KIN_0001,27往山外幸福巴士,27往山外幸福巴士,3,,,
KIN31_0,KIN_0001,3往山外,3往山外,3,,,
KIN311_0,KIN_0001,31,31,3,,,
KIN3111_0,KIN_0001,31先繞西吳,31先繞西吳,3,,,
KIN3112_0,KIN_0001,31先繞西吳加繞山后2,31先繞西吳加繞山后2,3,,,
KIN312_0,KIN_0001,31加繞山后2,31加繞山后2,3,,,
KIN3121_0,KIN_0001,31幸福巴士,31幸福巴士,3,,,
KIN314_0,KIN_0001,3往山外不繞民航站,3往山外不繞民航站,3,,,
KIN32_0,KIN_0001,3往金城,3往金城,3,,,
KIN321_0,KIN_0001,32,32,3,,,
KIN3211_0,KIN_0001,32不繞馬山,32不繞馬山,3,,,
KIN3212_0,KIN_0001,32繞山西不繞馬山,32繞山西不繞馬山,3,,,
KIN3213_0,KIN_0001,32幸福巴士,32幸福巴士,3,,,
KIN3214_0,KIN_0001,32幸福巴士繞山后,32幸福巴士繞山后,3,,,
KIN324_0,KIN_0001,3往金城不繞民航站,3往金城不繞民航站,3,,,
KIN331_0,KIN_0001,33幸福巴士,33幸福巴士,3,,,
KIN351_0,KIN_0001,35路山烈線(經金城) 往烈嶼,35路山烈線(經金城) 往烈嶼,3,,,
KIN352_0,KIN_0001,35路山烈線(經金城) 往山外,35路山烈線(經金城) 往山外,3,,,
KIN364_0,KIN_0001,36路山烈線(經金寧)往山外,36路山烈線(經金寧)往山外,3,,,
KIN371_0,KIN_0001,37路北南線,37路北南線,3,,,
KIN381_0,KIN_0001,38路南北線,38路南北線,3,,,
KIN51_0,KIN_0001,5往沙美,5往沙美,3,,,
KIN511_0,KIN_0001,5往沙美不繞地政局,5往沙美不繞地政局,3,,,
KIN512_0,KIN_0001,5往沙美行駛環島北路不繞后沙地政局,5往沙美行駛環島北路不繞后沙地政局,3,,,
KIN515_0,KIN_0001,5往沙美不繞地政局 不繞后沙,5往沙美不繞地政局 不繞后沙,3,,,
KIN516_0,KIN_0001,5往沙美不繞后沙地政局繞高坑,5往沙美不繞后沙地政局繞高坑,3,,,
KIN52_0,KIN_0001,5往金城,5往金城,3,,,
KIN521_0,KIN_0001,5往金城不繞地政局,5往金城不繞地政局,3,,,
KIN522_0,KIN_0001,5往金城行駛環島北路不繞后沙地政局,5往金城行駛環島北路不繞后沙地政局,3,,,
KIN524_0,KIN_0001,5往金城行駛環島北路不繞后沙浦邊,5往金城行駛環島北路不繞后沙浦邊,3,,,
KIN525_0,KIN_0001,5往金城行駛環島北路,5往金城行駛環島北路,3,,,
KIN526_0,KIN_0001,5往金城行駛環島北路不繞地政局,5往金城行駛環島北路不繞地政局,3,,,
KIN527_0,KIN_0001,5往金城行駛環島北路繞后沙地政局,5往金城行駛環島北路繞后沙地政局,3,,,
KIN53_0,KIN_0001,5A往沙美,5A往沙美,3,,,
KIN531_0,KIN_0001,5A往沙美不繞后沙劉澳鶯山廟地政局,5A往沙美不繞后沙劉澳鶯山廟地政局,3,,,
KIN532_0,KIN_0001,5A往沙美不繞后沙,5A往沙美不繞后沙,3,,,
KIN535_0,KIN_0001,5A往沙美 繞何厝保安殿,5A往沙美 繞何厝保安殿,3,,,
KIN54_0,KIN_0001,5A往金城,5A往金城,3,,,
KIN541_0,KIN_0001,5A往金城不繞劉澳鶯山廟地政局,5A往金城不繞劉澳鶯山廟地政局,3,,,
KIN542_0,KIN_0001,5A往金城不繞劉澳鶯山廟后沙地政局,5A往金城不繞劉澳鶯山廟后沙地政局,3,,,
KIN544_0,KIN_0001,5A往金城不繞后沙,5A往金城不繞后沙,3,,,
KIN545_0,KIN_0001,5A往金城 繞何厝保安殿,5A往金城 繞何厝保安殿,3,,,
KIN61_0,KIN_0001,6,6,3,,,
KIN611_0,KIN_0001,6去程繞城區,6去程繞城區,3,,,
KIN612_0,KIN_0001,6不繞翟山坑道,6不繞翟山坑道,3,,,
KIN613_0,KIN_0001,6去程北堤路經浯江橋 回程繞城區,6去程北堤路經浯江橋 回程繞城區,3,,,
KIN62_0,KIN_0001,6A,6A,3,,,
KIN621_0,KIN_0001,6A不繞翟山坑道,6A不繞翟山坑道,3,,,
KIN711_0,KIN_0001,7,7,3,,,
KIN7111_0,KIN_0001,7回程繞古崗,7回程繞古崗,3,,,
KIN712_0,KIN_0001,7A,7A,3,,,
KIN713_0,KIN_0001,7B,7B,3,,,
KIN81_0,KIN_0001,台灣好行-A線-水頭翟山線,台灣好行-A線-水頭翟山線,3,,,
KIN82_0,KIN_0001,台灣好行-B線-古寧頭戰場線,台灣好行-B線-古寧頭戰場線,3,,,
KIN83_0,KIN_0001,台灣好行-C線-獅山民俗線(週一行駛),台灣好行-C線-獅山民俗線(週一行駛),3,,,
KIN831_0,KIN_0001,台灣好行-C線-獅山民俗線(週二-週日行駛),台灣好行-C線-獅山民俗線(週二-週日行駛),3,,,
KIN84_0,KIN_0001,台灣好行-D線-榕園太湖線,台灣好行-D線-榕園太湖線,3,,,
KIN85_0,KIN_0001,台灣好行-E線-風獅爺主題(上午)路線,台灣好行-E線-風獅爺主題(上午)路線,3,,,
KIN86_0,KIN_0001,台灣好行-E線-風獅爺主題(下午)路線,台灣好行-E線-風獅爺主題(下午)路線,3,,,
KIN88_0,KIN_0001,台灣好行-F線-尋城趣主題線,台灣好行-F線-尋城趣主題線,3,,,
KIN881_0,KIN_0001,台灣好行-G線-金門大橋烈嶼線,台灣好行-G線-金門大橋烈嶼線,3,,,
KIN8821_0,KIN_0001,高職學生專車(放學),高職學生專車(放學),3,,,
KIN8822_0,KIN_0001,高職學生專車(上學),高職學生專車(上學),3,,,
KIN89_0,KIN_0001,8,8,3,,,
KIN891_0,KIN_0001,8繞金城市區,8繞金城市區,3,,,
KIN91_0,KIN_0001,9右繞,9右繞,3,,,
KIN92_0,KIN_0001,9左繞,9左繞,3,,,
KIN955_0,KIN_0001,黃北南線,黃北南線,3,,,
KIN956_0,KIN_0001,黃南北線,黃南北線,3,,,
KIN961_0,KIN_0001,黃南路線順行,黃南路線順行,3,,,
KIN963_0,KIN_0001,黃南路線逆行,黃南路線逆行,3,,,
KIN98_0,KIN_0001,金門醫院專車,金門醫院專車,3,,,
LIE10002_0,LIE_209,山線塘岐發(07:00),山線塘岐發(07:00),3,,,
LIE10004_0,LIE_209,山線塘岐發(10:00，15:40),山線塘岐發(10:00，15:40),3,,,
LIE14_0,LIE_209,山線介壽發(14:30),山線介壽發(14:30),3,,,
LIE17_0,LIE_209,海線介壽發(17:40),海線介壽發(17:40),3,,,
LIE18_0,LIE_209,海線介壽發(14:00),海線介壽發(14:00),3,,,
LIE21_0,LIE_209,海線介壽發(07:30),海線介壽發(07:30),3,,,
LIE21041_0,LIE_209,北竿路線公車,北竿路線公車,3,,,
LIE21041_1,LIE_209,北竿路線公車,北竿路線公車,3,,,
LIE301_0,LIE_209,山線梅石發(06:20),山線梅石發(06:20),3,,,
LIE302_0,LIE_209,海線梅石發(06:20),海線梅石發(06:20),3,,,
LIE303_0,LIE_209,山線梅石發(06:20),山線梅石發(06:20),3,,,
LIE32_0,LIE_209,山線馬港發(14:25),山線馬港發(14:25),3,,,
LIE36_0,LIE_209,山線馬港發(08:55),山線馬港發(08:55),3,,,
LIE39_0,LIE_209,山線馬港發(10:45),山線馬港發(10:45),3,,,
LIE40_0,LIE_209,山線馬港發(15:15),山線馬港發(15:15),3,,,
LIE41_0,LIE_209,山線馬港發(11:50),山線馬港發(11:50),3,,,
LIE5_0,LIE_209,山線介壽發(11:30),山線介壽發(11:30),3,,,
LIE7_0,LIE_209,山線介壽發(16:00),山線介壽發(16:00),3,,,
LIE8_0,LIE_209,山線介壽發(15:30),山線介壽發(15:30),3,,,
MIA073701_0,MIA_67,101,101,3,,,
MIA073702_1,MIA_67,101,101,3,,,
MIA0737A1_0,MIA_67,101A,101A,3,,,
