time_s,time,person_id,mode,mode_original,x,y,leg_index,status,vehicleRefId,pt_transitLineId,pt_transitRouteId,pt_transportMode,activity_type,activity_sequence,activity_link,activity_dist_km,activity_match_type,activity_count,activity_types
44945,12:29:05,car_agent_15,walk,walk,307942.47298102983,2770394.936314363,0,in_leg,,,,,work,1,5707,0.20300581821326008,spatial,2,"home,work"
44947,12:29:07,pt_agent_20,walk,walk,296370.41781129653,2781529.2797496794,0,in_leg,,,,,,,,,,2,"home,work"
44949,12:29:09,pt_agent_19,walk,walk,301271.4833665244,2776982.665182551,0,in_leg,,,,,,,,,,2,"home,work"
44950,12:29:10,car_agent_15,walk,walk,307947.7502710027,2770395.7669376694,0,in_leg,,,,,work,1,5707,0.1976635598392374,spatial,2,"home,work"
44952,12:29:12,pt_agent_20,walk,walk,296368.0550096277,2781534.0695025674,0,in_leg,,,,,,,,,,2,"home,work"
44954,12:29:14,pt_agent_19,walk,walk,301270.0232290185,2776987.8027596017,0,in_leg,,,,,,,,,,2,"home,work"
44955,12:29:15,car_agent_15,walk,walk,307953.02756097564,2770396.5975609757,0,in_leg,,,,,work,1,5707,0.19232130146515725,spatial,2,"home,work"
44957,12:29:17,pt_agent_20,walk,walk,296365.6922079589,2781538.859255456,0,in_leg,,,,,,,,,,2,"home,work"
44959,12:29:19,pt_agent_19,walk,walk,301268.56309151254,2776992.9403366526,0,in_leg,,,,,,,,,,2,"home,work"
44960,12:29:20,car_agent_15,walk,walk,307958.3048509485,2770397.428184282,0,in_leg,,,,,work,1,5707,0.18697904309113456,spatial,2,"home,work"
44962,12:29:22,pt_agent_20,walk,walk,296363.3294062901,2781543.649008344,0,in_leg,,,,,,,,,,2,"home,work"
44964,12:29:24,pt_agent_19,walk,walk,301267.10295400664,2776998.0779137034,0,in_leg,,,,,,,,,,2,"home,work"
44965,12:29:25,car_agent_15,walk,walk,307963.58214092144,2770398.258807588,0,in_leg,,,,,work,1,5707,0.18163678471712677,spatial,2,"home,work"
44967,12:29:27,pt_agent_20,walk,walk,296360.9666046213,2781548.4387612324,0,in_leg,,,,,,,,,,2,"home,work"
44969,12:29:29,pt_agent_19,walk,walk,301265.6428165007,2777003.215490754,0,in_leg,,,,,,,,,,2,"home,work"
44970,12:29:30,car_agent_15,walk,walk,307968.8594308943,2770399.0894308942,0,in_leg,,,,,work,1,5707,0.17629452634310408,spatial,2,"home,work"
44972,12:29:32,pt_agent_20,walk,walk,296358.6038029525,2781553.228514121,0,in_leg,,,,,,,,,,2,"home,work"
44974,12:29:34,pt_agent_19,walk,walk,301264.1826789948,2777008.3530678046,0,in_leg,,,,,,,,,,2,"home,work"
44975,12:29:35,car_agent_15,walk,walk,307974.13672086725,2770399.9200542006,0,in_leg,,,,,work,1,5707,0.1709522679690239,spatial,2,"home,work"
44977,12:29:37,pt_agent_20,walk,walk,296356.2410012837,2781558.018267009,0,in_leg,,,,,,,,,,2,"home,work"
44979,12:29:39,pt_agent_19,walk,walk,301262.7225414888,2777013.4906448554,0,in_leg,,,,,,,,,,2,"home,work"
44980,12:29:40,car_agent_15,walk,walk,307979.4140108401,2770400.750677507,0,in_leg,,,,,work,1,5707,0.16561000959500122,spatial,2,"home,work"
44982,12:29:42,pt_agent_20,walk,walk,296353.8781996149,2781562.8080198974,0,in_leg,,,,,,,,,,2,"home,work"
44984,12:29:44,pt_agent_19,walk,walk,301261.2624039829,2777018.6282219063,0,in_leg,,,,,,,,,,2,"home,work"
44985,12:29:45,car_agent_15,walk,walk,307984.691300813,2770401.5813008132,0,in_leg,,,,,work,1,5707,0.16026775122097855,spatial,2,"home,work"
44987,12:29:47,pt_agent_20,walk,walk,296351.51539794606,2781567.597772786,0,in_leg,,,,,,,,,,2,"home,work"
44989,12:29:49,pt_agent_19,walk,walk,301259.80226647697,2777023.765798957,0,in_leg,,,,,,,,,,2,"home,work"
44990,12:29:50,car_agent_15,walk,walk,307989.9685907859,2770402.411924119,0,in_leg,,,,,work,1,5707,0.15492549284697077,spatial,2,"home,work"
44992,12:29:52,pt_agent_20,walk,walk,296349.1525962773,2781572.387525674,0,in_leg,,,,,,,,,,2,"home,work"
44994,12:29:54,pt_agent_19,walk,walk,301258.34212897107,2777028.903376008,0,in_leg,,,,,,,,,,2,"home,work"
44995,12:29:55,car_agent_15,walk,walk,307995.2458807588,2770403.2425474254,0,in_leg,,,,,work,1,5707,0.1495832344729481,spatial,2,"home,work"
